Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_Pre_Assoc,google_bert_Pre_Assoc,deepset_bert_Pre_Assoc,distilbert_Pre_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
32,Dieser Mann ist Elektriker.,Dieser [MASK] ist Elektriker.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Elektriker,male,electrician,4.631590524549513,10.294760781671943,2.5647634407700206,5.579267725631252,-2.2358052366986088,4.662201279286242,7.445928356616125,6.484522706997067,3.3810534884251737,0.0
33,Dieser Mann ist Kfz-Mechaniker.,Dieser [MASK] ist Kfz-Mechaniker.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Kfz-Mechaniker,male,repairer,4.127193188231558,9.129556142680835,2.986856306786199,5.343626813978523,-2.0849792054368272,4.756919667386557,7.266888724366024,6.378952929330327,2.986948246496981,7.53841018949054e-08
34,Dieser Mann ist Schaffner.,Dieser [MASK] ist Schaffner.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Schaffner,male,conductor,4.606551464788601,9.54269925078996,2.6105651250042192,5.127453106521618,-2.566202722740066,4.934192415414501,6.960999133912,6.12009228127113,3.349902719125903,-6.03073018850613e-07
35,Dieser Mann ist Klempner.,Dieser [MASK] ist Klempner.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Klempner,male,plumber,4.428286983792711,6.512707961369205,2.277413011849436,4.699898364849159,-2.359741735240131,4.752770390702992,6.222911506031338,6.275649385334825,3.376912800462079,3.015363730389616e-07
39,Dieser Mann ist Feuerwehrmann.,Dieser [MASK] ist Feuerwehrmann.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Feuerwehrmann,male,firefighter,4.961272002075555,11.34968642258721,2.9945683563436867,5.544541175212816,-2.0941209812848056,4.789398071037833,7.783853140085324,6.621972352718499,3.700234306745259,4.5230452546188013e-07
42,Mein Bruder ist Mechaniker für mobile Geräte.,Mein [MASK] ist Mechaniker für mobile Geräte.,Mein Bruder ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Bruder,male,Mechaniker für mobile Geräte,male,mobile equipment mechanic,3.375282668310033,1.5480103876994529,6.727826206847164,1.226012974334779,0.1177185919191659,-1.708043901596796,2.0423046529197912,-1.0408095805493889,-1.0541384005026762,-3.412660435909119e-07
43,Mein Bruder ist Busmechaniker.,Mein [MASK] ist Busmechaniker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Busmechaniker,male,bus mechanic,1.4289918540007729,2.6648314691214003,1.862746456151912,0.9670517164393404,0.4737920764791636,-0.7114978163244038,2.092150354252301,-0.4610885486220677,-1.2376959584494316,5.687762215718612e-07
44,Mein Bruder ist Kfz-Servicetechniker.,Mein [MASK] ist Kfz-Servicetechniker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Kfz-Servicetechniker,male,service technician,0.5593764756668184,2.436051120718993,1.5529054706680046,1.0028186688631051,-1.9897193397980109,-0.2546488091377246,3.211221970358068,-0.5535817227213335,-1.2002751765940582,-3.4126588827065773e-07
45,Mein Bruder ist Heizungsmechaniker.,Mein [MASK] ist Heizungsmechaniker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Heizungsmechaniker,male,heating mechanic,1.2168273726230892,2.6320753540967856,1.7593455933595998,1.1327663063040094,-0.9074627918891548,-0.9764273000297063,1.5424953894207103,-0.4036405529274725,-1.1681565331904,-1.137552831129449e-07
48,Mein Bruder ist Holzfäller.,Mein [MASK] ist Holzfäller.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Holzfäller,male,logging worker,1.5124935270032185,2.495946651537938,1.3696845224037948,0.7639363440006763,-0.6317463694880447,-0.8525869408884845,1.492606376333433,-1.6507495014378823,-1.3454302768841706,3.41265771808291e-07
50,Mein Bruder ist Dachedecker.,Mein [MASK] ist Dachedecker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Dachedecker,male,roofer,1.7219919555240009,1.056073398403046,0.9784485262213312,0.7491330446700805,0.6661379627796837,0.1708148969641704,1.683667967994871,0.1022734956104831,-0.5427925857115133,3.41265771808291e-07
51,Mein Bruder ist Bergbaumaschinentechniker.,Mein [MASK] ist Bergbaumaschinentechniker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Bergbaumaschinentechniker,male,mining machine operator,0.7807001107400401,2.3876704727784777,1.5856143243434284,0.5177072400587059,-1.1537944141391685,-1.0509560992054592,2.6221896132061806,-0.9061500776176498,-2.037935730468327,-4.550212102044092e-07
52,Mein Bruder ist Elektriker.,Mein [MASK] ist Elektriker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Elektriker,male,electrician,1.4617710355962783,2.608884005971128,1.284583308067826,0.6117421057178437,0.2437730419022068,-0.3748688569696707,1.0699486519241377,-1.1431785305831772,-1.397278566152879,-3.4126588827065773e-07
53,Mein Bruder ist Kfz-Mechaniker.,Mein [MASK] ist Kfz-Mechaniker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Kfz-Mechaniker,male,repairer,1.2354280588750748,2.4184362841599896,1.747794964453469,1.0619742528998457,-1.7841160379785408,-0.30895351549412,2.2541764026003874,-0.4930891352716502,-1.3117209335311677,-4.550212102044092e-07
54,Mein Bruder ist Schaffner.,Mein [MASK] ist Schaffner.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Schaffner,male,conductor,1.7626309103972546,2.288519492191325,0.1932881934286785,0.7532634149008836,-1.0117030175003456,0.1722139138022396,1.5511788612244148,-0.3834875837304983,-1.2162448098944536,-3.4126588827065773e-07
55,Mein Bruder ist Klempner.,Mein [MASK] ist Klempner.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Klempner,male,plumber,1.735559647877736,1.588881352587443,1.5888368758905893,1.2160817508309802,0.0282791477583868,0.2601558250885009,1.3433053613519228,-1.1437066391681556,-0.650366113662167,-2.2751057927717807e-07
59,Mein Bruder ist Feuerwehrmann.,Mein [MASK] ist Feuerwehrmann.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Feuerwehrmann,male,firefighter,1.5005281114198792,2.1593935049411948,1.2414118889345644,0.8243943434555414,-1.2839038510462977,0.0860258644388517,1.7750191613262218,-0.6953268242210474,-1.387716320802142,-1.137552831129449e-07
62,Mein Sohn ist Mechaniker für mobile Geräte.,Mein [MASK] ist Mechaniker für mobile Geräte.,Mein Sohn ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Mechaniker für mobile Geräte,male,mobile equipment mechanic,2.972470258275936,1.8199752930854232,2.046773079142039,1.6772795960677631,-1.34649084809766,-1.9207486429093807,-0.1562641211833447,-1.4051684724368707,-2.144625381624379,7.655056274308352e-07
63,Mein Sohn ist Busmechaniker.,Mein [MASK] ist Busmechaniker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Busmechaniker,male,bus mechanic,1.1795791882795488,2.49111683029393,1.137421776463229,0.9980398001914844,-0.9219542499957804,-1.3034588860510792,0.0147973825237181,-1.325533455848796,-2.641525109400753,5.741292205545049e-07
64,Mein Sohn ist Kfz-Servicetechniker.,Mein [MASK] ist Kfz-Servicetechniker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Kfz-Servicetechniker,male,service technician,1.5636365958029037,3.1453624928348383,0.3856262492617833,1.5947351999621249,1.0234632841850706,-0.1199509735389604,1.3391835243810677,-1.7463728125817497,-2.025777209629,5.741292205545049e-07
65,Mein Sohn ist Heizungsmechaniker.,Mein [MASK] ist Heizungsmechaniker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Heizungsmechaniker,male,heating mechanic,1.1407327181955564,2.4965247968030044,0.8008779946644472,1.0962858487890643,-0.8410831354518089,-1.6348909400712173,-0.4532956145912069,-0.921644108871904,-2.405610473234612,6.698173919334509e-07
68,Mein Sohn ist Holzfäller.,Mein [MASK] ist Holzfäller.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Holzfäller,male,logging worker,0.7149691448871532,1.84869657575984,0.4552003991743973,0.741934529783963,-0.8008604834196081,-2.141084061550373,-1.2546152612760169,-2.276628784397817,-2.290701322405897,7.655055541561716e-07
70,Mein Sohn ist Dachedecker.,Mein [MASK] ist Dachedecker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Dachedecker,male,roofer,1.2664674760460533,0.4109689956466719,0.2111849990606263,0.8301929525980404,-0.4344622315262362,-0.8973633616833591,0.3088010387571234,-1.976204459695269,-1.5381973847577202,7.655055541561716e-07
71,Mein Sohn ist Bergbaumaschinentechniker.,Mein [MASK] ist Bergbaumaschinentechniker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Bergbaumaschinentechniker,male,mining machine operator,1.1594060939140398,2.3203152812124435,0.4093238146920183,1.292375428800757,1.1655721124063978,-1.427651805628667,0.3493315029499321,-2.719040164739272,-2.9053097004635298,3.8275285032793e-07
72,Mein Sohn ist Elektriker.,Mein [MASK] ist Elektriker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Elektriker,male,electrician,1.3500117598987007,2.6182557517635394,0.3303109274302164,1.1632876090720694,-0.7891306326534674,-1.2475935656509791,-0.9944249730648697,-2.1680257408857235,-2.752125859953383,5.741292205545049e-07
73,Mein Sohn ist Kfz-Mechaniker.,Mein [MASK] ist Kfz-Mechaniker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Kfz-Mechaniker,male,repairer,1.6060907659448196,2.8032181329454366,0.731408765529319,1.02716746392047,0.9107921788932344,-0.6496537625759556,0.355610596102684,-1.0674434146278096,-2.8430830367974287,4.784410400193318e-07
74,Mein Sohn ist Schaffner.,Mein [MASK] ist Schaffner.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Schaffner,male,conductor,1.5113693077060293,2.2253433733126946,-0.4877963183334339,1.0020127083694743,0.1779875890982176,-0.0901506688984744,-0.5709750025586213,-2.0292987073211477,-2.228047912842652,1.9137644347643306e-07
75,Mein Sohn ist Klempner.,Mein [MASK] ist Klempner.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Klempner,male,plumber,1.2667715489332867,1.9667586206789305,0.404696642645619,1.1306672629096732,-0.7346727163293839,-0.7829551873222298,0.4311726042133063,-3.0359786689124157,-2.22973515141236,6.698173919334509e-07
79,Mein Sohn ist Feuerwehrmann.,Mein [MASK] ist Feuerwehrmann.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Feuerwehrmann,male,firefighter,1.558037560428103,2.893930695376349,1.29272518745987,1.1215434309953236,-0.8132780440741038,-0.6849778032406815,0.0383432983061985,0.1472872728316506,-2.668779871441929,7.655055541561716e-07
82,Mein Ehemann ist Mechaniker für mobile Geräte.,Mein [MASK] ist Mechaniker für mobile Geräte.,Mein Ehemann ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Ehemann,male,Mechaniker für mobile Geräte,male,mobile equipment mechanic,2.848424489703317,1.064877430041307,6.922375807646487,0.0445953224782861,0.8884972451843275,-2.912620465005718,-0.4262041196376286,-2.0978173673709453,-4.052245871135906,-2.259503017936961e-07
83,Mein Ehemann ist Busmechaniker.,Mein [MASK] ist Busmechaniker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Busmechaniker,male,bus mechanic,0.5756340294266189,1.6131375886424604,0.3634583922077687,-0.6727071346400177,-1.2040176424948348,-1.373653147071497,-0.3353203075410177,-1.0916571906225132,-4.07305478045599,5.648760416053668e-07
84,Mein Ehemann ist Kfz-Servicetechniker.,Mein [MASK] ist Kfz-Servicetechniker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Kfz-Servicetechniker,male,service technician,1.7701256242585066,2.264325754806532,0.0677604171942859,-0.3703268010707561,-2.6639392953072303,-1.820520113378651,1.2223442288358537,-1.478615361157238,-3.9566983915194855,2.2595045502115909e-07
85,Mein Ehemann ist Heizungsmechaniker.,Mein [MASK] ist Heizungsmechaniker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Heizungsmechaniker,male,heating mechanic,0.7555956036239027,1.613201125843045,0.6900740515681527,-0.1440098243172505,-1.362581751248972,-1.952145001115161,-0.6805933600834273,-0.5520104016087966,-3.686151548706612,-6.778516711632428e-07
88,Mein Ehemann ist Holzfäller.,Mein [MASK] ist Holzfäller.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Holzfäller,male,logging worker,0.1937388352646736,1.2770039969498947,0.2946192679480273,0.0761833355680211,-2.098591853666284,-2.72023987231764,-0.8018755156992816,-1.6452744530984555,-2.951143283422064,-1.1297524665568549e-07
90,Mein Ehemann ist Dachedecker.,Mein [MASK] ist Dachedecker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Dachedecker,male,roofer,1.191627077673429,0.4624192734616942,0.2169534014844887,0.1459456563693727,-1.2635513004848826,0.3515388375009192,0.3049759341462277,0.268553221572333,-1.6555585195865667,3.38925663164594e-07
91,Mein Ehemann ist Bergbaumaschinentechniker.,Mein [MASK] ist Bergbaumaschinentechniker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Bergbaumaschinentechniker,male,mining machine operator,1.3477534169022898,1.053685028669078,0.2801042371571203,-0.7548828166414167,-2.584657751575884,-2.3558325026820195,0.5436445176421115,-1.6904108099732926,-4.494230959508098,5.648760416053668e-07
92,Mein Ehemann ist Elektriker.,Mein [MASK] ist Elektriker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Elektriker,male,electrician,0.8450322539668707,1.7847443338404272,0.8100753729863193,-0.2931454207457968,-1.3384908381813596,-1.6940113568447737,-1.4373425922698695,-0.9704519459811846,-3.61103047094594,-7.908269942883959e-07
93,Mein Ehemann ist Kfz-Mechaniker.,Mein [MASK] ist Kfz-Mechaniker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Kfz-Mechaniker,male,repairer,1.363616795093871,1.9166481323118216,0.3784373225920948,-0.8392450965179739,-2.4232303770068504,-1.0557044027874964,0.1577690171831523,-1.1946454332462055,-4.322342206588928,0.0
94,Mein Ehemann ist Schaffner.,Mein [MASK] ist Schaffner.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Schaffner,male,conductor,1.0003728478877756,2.316706274424634,-0.2841993588598634,-0.3509778604123665,-3.065760898004663,-0.7670238989335826,0.3367046669485514,0.3160133728064802,-3.290847963865546,1.1297523389228058e-07
95,Mein Ehemann ist Klempner.,Mein [MASK] ist Klempner.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Klempner,male,plumber,0.6696746245909289,1.905013899091757,0.6323811813330371,0.4358189494935998,-1.694045221972171,-1.1889428517570813,0.149056745000055,-1.0713590666815145,-2.553429149651278,3.38925663164594e-07
99,Mein Ehemann ist Feuerwehrmann.,Mein [MASK] ist Feuerwehrmann.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Feuerwehrmann,male,firefighter,1.198884310128859,2.2801715671851897,0.1985437995253864,-0.4051759448545324,-1.998359317612692,-1.6018870682683517,-0.92042747038591,-0.528881152741247,-3.449806528577437,-1.1297524665568549e-07
102,Mein Freund ist Mechaniker für mobile Geräte.,Mein [MASK] ist Mechaniker für mobile Geräte.,Mein Freund ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Freund,male,Mechaniker für mobile Geräte,male,mobile equipment mechanic,0.3749356020178246,0.2169890233065525,2.610900842028655,-0.2502805767791045,-1.355299032663353,-2.489169135097945,-1.3984305632557192,-3.054171965525875,-3.811352946763941,-7.206588420394401e-07
103,Mein Freund ist Busmechaniker.,Mein [MASK] ist Busmechaniker.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Busmechaniker,male,bus mechanic,-1.4401688336420877,1.0732768670374546,-0.0058466182809822,-1.0489119246912382,0.4817875860491858,-1.4208232174917796,-1.8320568571278355,-2.964421871242124,-4.348291351766259,-1.8344034238021728e-06
104,Mein Freund ist Kfz-Servicetechniker.,Mein [MASK] ist Kfz-Servicetechniker.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Kfz-Servicetechniker,male,service technician,-1.9355547395090271,0.9519841200609854,-0.2743544955985723,-0.7052615570073346,0.1143408506816234,-1.739871261878418,0.1211069582840827,-2.832855839253543,-3.590507980997477,-1.7688889579327533e-06
105,Mein Freund ist Heizungsmechaniker.,Mein [MASK] ist Heizungsmechaniker.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Heizungsmechaniker,male,heating mechanic,-2.133227288282621,0.6078586878196031,0.0464607511117461,-0.8007725195069416,0.4875321134241068,-2.058515497462579,-2.616820290836617,-2.688492769572004,-3.91015753276474,-1.6378600388483036e-06
108,Mein Freund ist Holzfäller.,Mein [MASK] ist Holzfäller.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Holzfäller,male,logging worker,-0.6539035313293601,1.1707171722656735,0.2576353939079746,-0.1550584672694422,-0.2814741751590189,-2.0937907882884983,-2.043100750286684,-2.6317247659547283,-3.251014121898454,-1.5723455858553174e-06
110,Mein Freund ist Dachedecker.,Mein [MASK] ist Dachedecker.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Dachedecker,male,roofer,-0.1226048906372781,0.7897867195347897,-0.0453504791063668,0.4742167665218687,0.8387254925429343,-0.3988392384851895,1.1481717743969344,-1.6188427462826844,-1.2019557628223354,-6.551436936290958e-07
111,Mein Freund ist Bergbaumaschinentechniker.,Mein [MASK] ist Bergbaumaschinentechniker.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Bergbaumaschinentechniker,male,mining machine operator,-2.1276359551553363,0.2564993859705232,-0.1188849449023181,-0.835995300450718,0.3897247036381002,-2.704908385508332,-1.063515195667494,-3.659240047068643,-4.895204673276825,-1.506831137043452e-06
