Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz_Avg	Post_Assoc_dbmdz_Avg	Pre_Assoc_google_bert_Avg	Post_Assoc_google_bert_Avg	Pre_Assoc_deepset_bert_Avg	Post_Assoc_deepset_bert_Avg	Pre_Assoc_distilbert_Avg	Post_Assoc_distilbert_Avg
15	Er ist Klempner.	[MASK] ist Klempner.	Er ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Er	male	Klempner	male	plumber	2.7079221278808987	0.6769857910444663	1.62957876931224	0.3663186866462844	6.856151569304809	0.8112438675833956	2.171864528835315	0.6041652630529167
19	Er ist Feuerwehrmann.	[MASK] ist Feuerwehrmann.	Er ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Er	male	Feuerwehrmann	male	firefighter	2.815623555401328	0.6821008465747985	2.6013793293288763	0.3764039448709884	6.604221591580388	0.8071524658810272	1.9788680327329031	0.5959863178604573
22	Dieser Mann ist Mechaniker für mobile Geräte.	Dieser [MASK] ist Mechaniker für mobile Geräte.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	3.866087217086867	4.020735508185407	9.81069176024293	6.524937973140048	2.700717512249928	6.143764755993127	4.781539687950693	3.7688279502090207
23	Dieser Mann ist Busmechaniker.	Dieser [MASK] ist Busmechaniker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Busmechaniker	male	bus mechanic	3.814144853963928	4.2445214735380965	9.640720543015808	6.729943967538061	2.9598946631528475	6.393168126434615	5.007729125988407	3.797028693001744
24	Dieser Mann ist Kfz-Servicetechniker.	Dieser [MASK] ist Kfz-Servicetechniker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Kfz-Servicetechniker	male	service technician	3.157647399499538	4.032392357660537	8.368095918822029	6.731822170308609	2.9373401822380103	6.290332003622385	5.124964972556642	3.9708949410526166
25	Dieser Mann ist Heizungsmechaniker.	Dieser [MASK] ist Heizungsmechaniker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Heizungsmechaniker	male	heating mechanic	3.8239939811900014	4.222035613400322	9.075295961349385	6.5987290168126504	2.971785196697643	6.336667663083	5.178746317289725	4.067188945056651
28	Dieser Mann ist Holzfäller.	Dieser [MASK] ist Holzfäller.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Holzfäller	male	logging worker	4.935394006675907	4.11920373512233	10.106302239858335	6.951114693779022	2.8031375005597363	6.49076710444926	5.022582709359965	4.0285948797833635
30	Dieser Mann ist Dachedecker.	Dieser [MASK] ist Dachedecker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Dachedecker	male	roofer	-1.747383729424701	1.3266549089103317	3.3961210551866587	2.4389571924851214	2.452735752312129	5.700045359239185	2.1978489840001054	2.7960385543772466
31	Dieser Mann ist Bergbaumaschinentechniker.	Dieser [MASK] ist Bergbaumaschinentechniker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Bergbaumaschinentechniker	male	mining machine operator	4.498671226446616	4.342803061723852	9.615571648372324	6.610446081177578	3.1379946307963293	6.517550614318137	4.926858737687043	3.8742722839664223
32	Dieser Mann ist Elektriker.	Dieser [MASK] ist Elektriker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Elektriker	male	electrician	4.631590524549513	4.166778174088906	10.294760781671943	6.781536991606341	2.5647634407700206	6.405673879739998	5.579267725631252	4.025558220069158
33	Dieser Mann ist Kfz-Mechaniker.	Dieser [MASK] ist Kfz-Mechaniker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Kfz-Mechaniker	male	repairer	4.127193188231558	4.268021837354656	9.129556142680835	6.4898000063034065	2.986856306786199	6.4205201335833735	5.343626813978523	3.7760433691542166
34	Dieser Mann ist Schaffner.	Dieser [MASK] ist Schaffner.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Schaffner	male	conductor	4.606551464788601	4.07347291880376	9.54269925078996	6.814018715470592	2.6105651250042192	6.219430555037204	5.127453106521618	3.878500552847313
35	Dieser Mann ist Klempner.	Dieser [MASK] ist Klempner.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Klempner	male	plumber	4.428286983792711	4.022321903973303	6.512707961369205	5.481191409495983	2.277413011849436	6.155318716770374	4.699898364849159	3.85556867657953
39	Dieser Mann ist Feuerwehrmann.	Dieser [MASK] ist Feuerwehrmann.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Feuerwehrmann	male	firefighter	4.961272002075555	4.123145202275145	11.34968642258721	7.0759461478363015	2.9945683563436867	6.636331767820485	5.544541175212816	4.318323722587042
42	Mein Bruder ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	1.3971099249230496	-0.5372115309362163	2.199122028582932	1.7598846196072482	1.664440495904088	0.5099353449803666	0.9014658227753136	-0.31565450936629724
43	Mein Bruder ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Busmechaniker	male	bus mechanic	1.4289918540007729	-0.6742439733112415	2.6648314691214003	1.4641587789226596	1.862746456151912	0.3515359872206282	0.9670517164393404	-0.16867433472919738
44	Mein Bruder ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Kfz-Servicetechniker	male	service technician	0.5593764756668184	-0.40576111901810386	2.436051120718993	2.3295228286643255	1.5529054706680046	0.18740199880793154	1.0028186688631051	-0.32183700835178486
45	Mein Bruder ist Heizungsmechaniker.	Mein [MASK] ist Heizungsmechaniker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Heizungsmechaniker	male	heating mechanic	1.2168273726230892	-0.8566422982318747	2.6320753540967856	1.2951302995378442	1.7593455933595998	0.5409892179603896	1.1327663063040094	-0.07162526699402247
48	Mein Bruder ist Holzfäller.	Mein [MASK] ist Holzfäller.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Holzfäller	male	logging worker	1.5124935270032185	-0.6842927684540399	2.495946651537938	1.3140931363426558	1.3696845224037948	-0.8264231548326166	0.7639363440006763	-0.3635952637498544
50	Mein Bruder ist Dachedecker.	Mein [MASK] ist Dachedecker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Dachedecker	male	roofer	1.7219919555240009	0.048148850956557444	1.056073398403046	1.436220991631778	0.9784485262213312	0.3907334621690683	0.7491330446700805	0.4099704979624053
51	Mein Bruder ist Bergbaumaschinentechniker.	Mein [MASK] ist Bergbaumaschinentechniker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Bergbaumaschinentechniker	male	mining machine operator	0.7807001107400401	-0.8729905948335155	2.3876704727784777	1.8855136997883395	1.5856143243434284	-0.31553558986415275	0.5177072400587059	-1.1128417887507405
52	Mein Bruder ist Elektriker.	Mein [MASK] ist Elektriker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Elektriker	male	electrician	1.4617710355962783	-0.23552814432485075	2.608884005971128	1.1571805324486264	1.284583308067826	0.094251532436123	0.6117421057178437	-0.4846222070748714
53	Mein Bruder ist Kfz-Mechaniker.	Mein [MASK] ist Kfz-Mechaniker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Kfz-Mechaniker	male	repairer	1.2354280588750748	-0.4129619113604439	2.4184362841599896	1.4885114302493565	1.747794964453469	0.19304405410275494	1.0619742528998457	-0.25196942104490616
54	Mein Bruder ist Schaffner.	Mein [MASK] ist Schaffner.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Schaffner	male	conductor	1.7626309103972546	-0.1756327117337385	2.288519492191325	1.496071576883017	0.1932881934286785	0.16031013155064405	0.7532634149008836	-0.14131853703084457
55	Mein Bruder ist Klempner.	Mein [MASK] ist Klempner.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Klempner	male	plumber	1.735559647877736	0.04292643562623132	1.588881352587443	1.2141300391928738	1.5888368758905893	-0.5735378185087365	1.2160817508309802	0.3434476548451309
59	Mein Bruder ist Feuerwehrmann.	Mein [MASK] ist Feuerwehrmann.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Feuerwehrmann	male	firefighter	1.5005281114198792	-0.1505545525412521	2.1593935049411948	1.341985707823267	1.2414118889345644	-0.020083064435306275	0.8243943434555414	-0.3423444285529071
62	Mein Sohn ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	1.4403933575549654	-0.7750208578149501	2.664319547329269	-0.05673492817958603	0.602806454771653	-1.4502040019973066	1.587429819756952	-0.8844317169138334
63	Mein Sohn ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Busmechaniker	male	bus mechanic	1.1795791882795488	-0.9375550265924328	2.49111683029393	-0.20987811781050775	1.137421776463229	-1.37347970040841	0.9980398001914844	-1.5042145322649354
64	Mein Sohn ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Kfz-Servicetechniker	male	service technician	1.5636365958029037	-0.20340019675274235	3.1453624928348383	0.5525351140143898	0.3856262492617833	-1.737167417510646	1.5947351999621249	-0.8371753412959334
65	Mein Sohn ist Heizungsmechaniker.	Mein [MASK] ist Heizungsmechaniker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Heizungsmechaniker	male	heating mechanic	1.1407327181955564	-1.0692577336769564	2.4965247968030044	-0.402258952391497	0.8008779946644472	-1.1366626718146353	1.0962858487890643	-1.1964299058568326
68	Mein Sohn ist Holzfäller.	Mein [MASK] ist Holzfäller.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Holzfäller	male	logging worker	0.7149691448871532	-1.404530168756879	1.84869657575984	-0.48333540560356775	0.4552003991743973	-2.6949205711726596	0.741934529783963	-1.1830712901823277
70	Mein Sohn ist Dachedecker.	Mein [MASK] ist Dachedecker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Dachedecker	male	roofer	1.2664674760460533	-0.5200699730717913	0.4109689956466719	0.37492390435068096	0.2111849990606263	-2.250702006387155	0.8301929525980404	-0.5498226530741243
71	Mein Sohn ist Bergbaumaschinentechniker.	Mein [MASK] ist Bergbaumaschinentechniker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Bergbaumaschinentechniker	male	mining machine operator	1.1594060939140398	-0.9692758389680496	2.3203152812124435	0.0026150079990122643	0.4093238146920183	-2.453162506443345	1.292375428800757	-1.4882341881144465
72	Mein Sohn ist Elektriker.	Mein [MASK] ist Elektriker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Elektriker	male	electrician	1.3500117598987007	-0.6076138512750848	2.6182557517635394	-0.4773614483599671	0.3303109274302164	-2.0183407087311913	1.1632876090720694	-1.3102465444594464
73	Mein Sohn ist Kfz-Mechaniker.	Mein [MASK] ist Kfz-Mechaniker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Kfz-Mechaniker	male	repairer	1.6060907659448196	-0.46413547254064086	2.8032181329454366	-0.06171088760458193	0.731408765529319	-1.3507949358457194	1.02716746392047	-1.5141923479779116
74	Mein Sohn ist Schaffner.	Mein [MASK] ist Schaffner.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Schaffner	male	conductor	1.5113693077060293	-0.1846042829187048	2.2253433733126946	0.04185631780048149	-0.4877963183334339	-2.4620000658847747	1.0020127083694743	-0.8541269129428986
75	Mein Sohn ist Klempner.	Mein [MASK] ist Klempner.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Klempner	male	plumber	1.2667715489332867	-0.5858748639964018	1.9667586206789305	0.7729649160042211	0.404696642645619	-3.3152549155040747	1.1306672629096732	-0.9783426948772012
79	Mein Sohn ist Feuerwehrmann.	Mein [MASK] ist Feuerwehrmann.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Feuerwehrmann	male	firefighter	1.558037560428103	-0.46542262770307247	2.893930695376349	0.5232422555707721	1.29272518745987	-0.7524198737778616	1.1215434309953236	-1.2308328667161443
82	Mein Ehemann ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	1.1548123467886189	-2.223397722806231	1.392854109991711	-0.42647420377420464	0.2581356311767881	-0.8303509615837542	-0.0335034630678004	-2.0138916797518363
83	Mein Ehemann ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Busmechaniker	male	bus mechanic	0.5756340294266189	-2.0642642517099974	1.6131375886424604	-0.48372735013698104	0.3634583922077687	-1.1341822597648932	-0.6727071346400177	-2.536595292440595
84	Mein Ehemann ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Kfz-Servicetechniker	male	service technician	1.7701256242585066	-2.0523233767551203	2.264325754806532	0.25058205453112326	0.0677604171942859	-1.3177004539394224	-0.3703268010707561	-2.311429546481719
85	Mein Ehemann ist Heizungsmechaniker.	Mein [MASK] ist Heizungsmechaniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Heizungsmechaniker	male	heating mechanic	0.7555956036239027	-2.583446787813423	1.613201125843045	-0.567478061099254	0.6900740515681527	-0.7025920961193504	-0.1440098243172505	-2.2406054946775513
88	Mein Ehemann ist Holzfäller.	Mein [MASK] ist Holzfäller.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Holzfäller	male	logging worker	0.1937388352646736	-2.5049015036586306	1.2770039969498947	-0.3528455796089814	0.2946192679480273	-1.1226639788176134	0.0761833355680211	-1.7672194079610426
90	Mein Ehemann ist Dachedecker.	Mein [MASK] ist Dachedecker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Dachedecker	male	roofer	1.191627077673429	-0.2124933670672931	0.4624192734616942	0.808250646764196	0.2169534014844887	-0.4805563766211328	0.1459456563693727	-0.8527262022382645
91	Mein Ehemann ist Bergbaumaschinentechniker.	Mein [MASK] ist Bergbaumaschinentechniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Bergbaumaschinentechniker	male	mining machine operator	1.3477534169022898	-2.4964594056591296	1.053685028669078	0.03334923721259575	0.2801042371571203	-1.6774058636062394	-0.7548828166414167	-2.665261459662611
92	Mein Ehemann ist Elektriker.	Mein [MASK] ist Elektriker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Elektriker	male	electrician	0.8450322539668707	-2.1428018183374844	1.7847443338404272	-0.7376520076837877	0.8100753729863193	-0.5245476524871849	-0.2931454207457968	-2.0639909884696035
93	Mein Ehemann ist Kfz-Mechaniker.	Mein [MASK] ist Kfz-Mechaniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Kfz-Mechaniker	male	repairer	1.363616795093871	-2.035090964825604	1.9166481323118216	-0.4185223386854966	0.3784373225920948	-1.3364027969095278	-0.8392450965179739	-2.765004696400417
94	Mein Ehemann ist Schaffner.	Mein [MASK] ist Schaffner.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Schaffner	male	conductor	1.0003728478877756	-1.4996627665835143	2.316706274424634	1.149720522266479	-0.2841993588598634	0.1524578412497633	-0.3509778604123665	-1.9820513794725028
95	Mein Ehemann ist Klempner.	Mein [MASK] ist Klempner.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Klempner	male	plumber	0.6696746245909289	-1.2503603133380046	1.905013899091757	0.7045559664627703	0.6323811813330371	-0.9246151117573036	0.4358189494935998	-1.4320935322158648
99	Mein Ehemann ist Feuerwehrmann.	Mein [MASK] ist Feuerwehrmann.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Feuerwehrmann	male	firefighter	1.198884310128859	-1.904921051537499	2.2801715671851897	0.10330393473517935	0.1985437995253864	-0.5726544006438927	-0.4051759448545324	-1.9313593712892951
102	Mein Freund ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	-0.60304839194687	-2.070906740852566	0.3878332160684729	-0.5605128710872462	-0.4700410286325431	-1.7289480789186407	-0.3935409290751048	-2.460399923364628
103	Mein Freund ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Busmechaniker	male	bus mechanic	-1.4401688336420877	-2.2094956008977453	1.0732768670374546	-0.7784766153870157	-0.0058466182809822	-1.8362119098824017	-1.0489119246912382	-3.2009397283256127
104	Mein Freund ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Kfz-Servicetechniker	male	service technician	-1.9355547395090271	-2.405175388438805	0.9519841200609854	0.21808947466805	-0.2743544955985723	-1.9890210236526824	-0.7052615570073346	-2.5464546232469254
105	Mein Freund ist Heizungsmechaniker.	Mein [MASK] ist Heizungsmechaniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Heizungsmechaniker	male	heating mechanic	-2.133227288282621	-2.6814157211203997	0.6078586878196031	-1.2770212469399995	0.0464607511117461	-1.6980890363583496	-0.8007725195069416	-2.7803706638841685
108	Mein Freund ist Holzfäller.	Mein [MASK] ist Holzfäller.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Holzfäller	male	logging worker	-0.6539035313293601	-2.2020056254077094	1.1707171722656735	-0.7804692781578547	0.2576353939079746	-1.4155756496825058	-0.1550584672694422	-2.246662794026467
110	Mein Freund ist Dachedecker.	Mein [MASK] ist Dachedecker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Dachedecker	male	roofer	-0.1226048906372781	-0.6265929419848233	0.7897867195347897	1.043921192173378	-0.0453504791063668	-1.3421482521359998	0.4742167665218687	-0.38714765298633635
111	Mein Freund ist Bergbaumaschinentechniker.	Mein [MASK] ist Bergbaumaschinentechniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Bergbaumaschinentechniker	male	mining machine operator	-2.1276359551553363	-3.2236486501855572	0.2564993859705232	-0.206710093191515	-0.1188849449023181	-2.72893160563675	-0.835995300450718	-2.9436227480903123
112	Mein Freund ist Elektriker.	Mein [MASK] ist Elektriker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Elektriker	male	electrician	-0.9980859079269492	-1.9470958321596732	1.1794178575514718	-1.0915190280183409	0.4853717278487667	-1.177768259685035	-1.2157086524248153	-2.9767645520910495
113	Mein Freund ist Kfz-Mechaniker.	Mein [MASK] ist Kfz-Mechaniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Kfz-Mechaniker	male	repairer	-1.557017021093617	-2.1438137726182513	0.7349647187145042	-1.0929011787172882	-0.0867111201797471	-1.9038040881200604	-1.3076518064055345	-3.2872143955389794
114	Mein Freund ist Schaffner.	Mein [MASK] ist Schaffner.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Schaffner	male	conductor	0.5442672256755803	-1.0823455489865967	2.137276309974244	0.5876260567334824	0.3691743911535901	-0.665298287454679	0.0526114250028606	-1.6126014358093528
115	Mein Freund ist Klempner.	Mein [MASK] ist Klempner.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Klempner	male	plumber	-0.0123765284712464	-0.9175076275097351	1.02068983744674	0.38367077091351953	0.3626967540843716	-1.5929635726435172	0.0325628781942558	-1.8412088953113903
119	Mein Freund ist Feuerwehrmann.	Mein [MASK] ist Feuerwehrmann.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Feuerwehrmann	male	firefighter	-0.2916938658300713	-1.7184750331111758	1.8512624489058365	0.09863790293573649	0.1267878056158244	-1.161269265734227	-0.3489641608494529	-2.0359923872488612
122	Mein Vater ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	3.502926829840344	1.909659623445151	3.363315129375149	3.2907315681453992	2.136146896906707	1.2617288976733128	2.361670315941181	0.8198808553279251
123	Mein Vater ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Busmechaniker	male	bus mechanic	3.6634364802148105	1.8955993800467374	3.1585647856376227	3.31200348164951	1.422024960484246	1.2255898976181916	2.470318436689841	0.8206174781642741
124	Mein Vater ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Kfz-Servicetechniker	male	service technician	3.0323255371081856	1.7280223170900784	2.818105365227023	3.1329589661308184	2.559460977642091	1.3172840668507415	2.350171092563025	0.8064239387198353
