Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_Pre_Assoc,google_bert_Pre_Assoc,deepset_bert_Pre_Assoc,distilbert_Pre_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
15,Er ist Klempner.,[MASK] ist Klempner.,Er ist [MASK].,[MASK] ist [MASK].,<person subject> ist <profession>.,Er,male,Klempner,male,plumber,2.7079221278808987,1.62957876931224,6.856151569304809,2.171864528835315,-0.2473932718148193,0.2799413535880759,0.0991157078407305,0.306454107509901,0.7664907637865416,0.9402631366709542
19,Er ist Feuerwehrmann.,[MASK] ist Feuerwehrmann.,Er ist [MASK].,[MASK] ist [MASK].,<person subject> ist <profession>.,Er,male,Feuerwehrmann,male,firefighter,2.815623555401328,2.6013793293288763,6.604221591580388,1.9788680327329031,1.2483368318620325,0.2812521372476848,0.1120761307654416,0.3020514445708535,0.7599036402571521,1.0614684456386254
22,Dieser Mann ist Mechaniker für mobile Geräte.,Dieser [MASK] ist Mechaniker für mobile Geräte.,Dieser Mann ist [MASK] [MASK] [MASK] [MASK].,Dieser [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Mann,male,Mechaniker für mobile Geräte,male,mobile equipment mechanic,2.082757176522407,4.141224384937352,4.776004993452687,4.230417417928311,-0.47992322683025,4.213534490442728,4.304133215663962,6.737083451225466,3.506054042145792,1.1730817433038416
23,Dieser Mann ist Busmechaniker.,Dieser [MASK] ist Busmechaniker.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Busmechaniker,male,bus mechanic,3.814144853963928,9.640720543015808,2.9598946631528475,5.007729125988407,-2.0997282256407583,4.198444472486047,7.374383879037454,6.587089183025834,3.910898521005238,1.7382305365517616
24,Dieser Mann ist Kfz-Servicetechniker.,Dieser [MASK] ist Kfz-Servicetechniker.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Kfz-Servicetechniker,male,service technician,3.157647399499538,8.368095918822029,2.9373401822380103,5.124964972556642,-1.289039217882166,4.062431125169676,7.097750074124911,6.343499773746965,3.807337642718183,1.2055409165835458
25,Dieser Mann ist Heizungsmechaniker.,Dieser [MASK] ist Heizungsmechaniker.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Heizungsmechaniker,male,heating mechanic,3.8239939811900014,9.075295961349385,2.971785196697643,5.178746317289725,-1.372532322358849,4.088295091777415,7.233990328208269,6.528524990957643,4.088435757642454,1.5014421321016105
28,Dieser Mann ist Holzfäller.,Dieser [MASK] ist Holzfäller.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Holzfäller,male,logging worker,4.935394006675907,10.106302239858335,2.8031375005597363,5.022582709359965,-2.854074764615532,4.042837874685992,7.722687953932371,6.771293540454346,3.7198369192491096,2.104003232559709
30,Dieser Mann ist Dachedecker.,Dieser [MASK] ist Dachedecker.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Dachedecker,male,roofer,-1.747383729424701,3.3961210551866587,2.452735752312129,2.1978489840001054,-2.49598805755725,3.4722280720823275,2.364145663731491,6.021797890437656,3.153901579138345,2.0633209530036223
31,Dieser Mann ist Bergbaumaschinentechniker.,Dieser [MASK] ist Bergbaumaschinentechniker.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Bergbaumaschinentechniker,male,mining machine operator,4.498671226446616,9.615571648372324,3.1379946307963293,4.926858737687043,-2.024658125291826,4.169943947541049,7.500114852846966,6.731364171448183,3.762275657962278,1.585108982239676
32,Dieser Mann ist Elektriker.,Dieser [MASK] ist Elektriker.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Elektriker,male,electrician,4.631590524549513,10.294760781671943,2.5647634407700206,5.579267725631252,-2.2251682331525524,4.126067642699254,7.733871140295332,6.508826562570155,4.247563774886549,1.816117300329855
33,Dieser Mann ist Kfz-Mechaniker.,Dieser [MASK] ist Kfz-Mechaniker.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Kfz-Mechaniker,male,repairer,4.127193188231558,9.129556142680835,2.986856306786199,5.343626813978523,-1.413241603284736,4.084053867835199,7.540374818806756,6.452747053023891,3.742030353513591,1.6377347712521495
34,Dieser Mann ist Schaffner.,Dieser [MASK] ist Schaffner.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Schaffner,male,conductor,4.606551464788601,9.54269925078996,2.6105651250042192,5.127453106521618,-1.2360399473680947,3.975027022347571,7.80220765287751,6.680785702397589,3.7866297577003376,2.076440173709257
35,Dieser Mann ist Klempner.,Dieser [MASK] ist Klempner.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Klempner,male,plumber,4.428286983792711,6.512707961369205,2.277413011849436,4.699898364849159,-2.77946031935089,3.973280341489354,5.100492724816875,6.400776237149511,3.6610613371052,1.8336595482358613
39,Dieser Mann ist Feuerwehrmann.,Dieser [MASK] ist Feuerwehrmann.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Feuerwehrmann,male,firefighter,4.961272002075555,11.34968642258721,2.9945683563436867,5.544541175212816,-2.7170560292348127,4.089782435710443,7.786522073708432,6.963523511794766,4.277986289393269,2.088181394334065
42,Mein Bruder ist Mechaniker für mobile Geräte.,Mein [MASK] ist Mechaniker für mobile Geräte.,Mein Bruder ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Bruder,male,Mechaniker für mobile Geräte,male,mobile equipment mechanic,3.375282668310033,1.5480103876994529,6.727826206847164,1.226012974334779,-0.0008303528024715,-0.5205252169722647,1.240913838016009,-0.0573633249129337,0.4379991701345666,0.0356665917125563
43,Mein Bruder ist Busmechaniker.,Mein [MASK] ist Busmechaniker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Busmechaniker,male,bus mechanic,1.4289918540007729,2.6648314691214003,1.862746456151912,0.9670517164393404,-0.2905900947723021,-0.4254446595889436,1.9642849529928224,0.0104074979997891,0.0581248052972842,0.6345019402825907
44,Mein Bruder ist Kfz-Servicetechniker.,Mein [MASK] ist Kfz-Servicetechniker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Kfz-Servicetechniker,male,service technician,0.5593764756668184,2.436051120718993,1.5529054706680046,1.0028186688631051,-2.113595587172884,-0.5328877236669327,2.491962927315595,0.1602319158341603,-0.0504837568816465,0.8911140048103526
45,Mein Bruder ist Heizungsmechaniker.,Mein [MASK] ist Heizungsmechaniker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Heizungsmechaniker,male,heating mechanic,1.2168273726230892,2.6320753540967856,1.7593455933595998,1.1327663063040094,-1.1699903483258622,-0.6642642847941872,2.138187947905211,0.3148952733547424,0.1384798934529305,0.7226853778828398
48,Mein Bruder ist Holzfäller.,Mein [MASK] ist Holzfäller.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Holzfäller,male,logging worker,1.5124935270032185,2.495946651537938,1.3696845224037948,0.7639363440006763,-0.9570657269264214,-0.4939624504956696,2.0514513183316314,-0.7689442300933491,0.0911422445857147,0.3625796527434144
50,Mein Bruder ist Dachedecker.,Mein [MASK] ist Dachedecker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Dachedecker,male,roofer,1.7219919555240009,1.056073398403046,0.9784485262213312,0.7491330446700805,-0.2172862186394016,-0.1592950218131142,1.4643672443404545,0.0466559844700466,1.0200282157994711,0.3596602798551732
51,Mein Bruder ist Bergbaumaschinentechniker.,Mein [MASK] ist Bergbaumaschinentechniker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Bergbaumaschinentechniker,male,mining machine operator,0.7807001107400401,2.3876704727784777,1.5856143243434284,0.5177072400587059,-2.758436198716992,-0.7883366769014124,2.1327055664685286,-0.4014845000844148,-0.6711633135633076,0.8374504033757765
52,Mein Bruder ist Elektriker.,Mein [MASK] ist Elektriker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Elektriker,male,electrician,1.4617710355962783,2.608884005971128,1.284583308067826,0.6117421057178437,-0.3765376574823194,-0.3627149534046535,1.9958027217948224,0.2046056442877652,-0.4142553529125019,0.6360127172243492
53,Mein Bruder ist Kfz-Mechaniker.,Mein [MASK] ist Kfz-Mechaniker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Kfz-Mechaniker,male,repairer,1.2354280588750748,2.4184362841599896,1.747794964453469,1.0619742528998457,-1.6726139525498014,-0.4119907585904099,2.025692536455029,0.0490425676643808,0.051847786808,0.6584897622096262
54,Mein Bruder ist Schaffner.,Mein [MASK] ist Schaffner.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Schaffner,male,conductor,1.7626309103972546,2.288519492191325,0.1932881934286785,0.7532634149008836,2.876163647740001,-0.2163590304297682,2.026186289336964,-0.1051014153112537,0.2268173377418204,0.3121321782194082
55,Mein Bruder ist Klempner.,Mein [MASK] ist Klempner.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Klempner,male,plumber,1.735559647877736,1.588881352587443,1.5888368758905893,1.2160817508309802,-1.259698958032478,-0.0499251915383111,2.0351701804603093,-0.5693294483082247,0.849743433670395,0.5157269173123572
59,Mein Bruder ist Feuerwehrmann.,Mein [MASK] ist Feuerwehrmann.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Feuerwehrmann,male,firefighter,1.5005281114198792,2.1593935049411948,1.2414118889345644,0.8243943434555414,-1.7614506872575182,-0.4083102636556102,1.7138777713352686,-0.4697510474588215,0.0460020653643792,0.6643561721633257
62,Mein Sohn ist Mechaniker für mobile Geräte.,Mein [MASK] ist Mechaniker für mobile Geräte.,Mein Sohn ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Mechaniker für mobile Geräte,male,mobile equipment mechanic,2.972470258275936,1.8199752930854232,2.046773079142039,1.6772795960677631,1.3200638678884464,0.1103151642881676,0.6508675011151434,-0.2606018664786399,-0.2772866616498177,0.3102264763103726
63,Mein Sohn ist Busmechaniker.,Mein [MASK] ist Busmechaniker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Busmechaniker,male,bus mechanic,1.1795791882795488,2.49111683029393,1.137421776463229,0.9980398001914844,-1.07225986202471,0.0178126740301188,1.5015916892576937,-0.5361146527002928,-1.523901529768309,0.5755238532582059
64,Mein Sohn ist Kfz-Servicetechniker.,Mein [MASK] ist Kfz-Servicetechniker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Kfz-Servicetechniker,male,service technician,1.5636365958029037,3.1453624928348383,0.3856262492617833,1.5947351999621249,-2.7176987863840965,0.4808613616219354,2.011251952672802,-0.6030804934815317,-0.8077582452732409,0.4631813693883512
65,Mein Sohn ist Heizungsmechaniker.,Mein [MASK] ist Heizungsmechaniker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Heizungsmechaniker,male,heating mechanic,1.1407327181955564,2.4965247968030044,0.8008779946644472,1.0962858487890643,-1.069209906754316,-0.250455392739968,1.775286307968882,-0.2835421035635951,-1.210618175537396,0.5857959655551265
68,Mein Sohn ist Holzfäller.,Mein [MASK] ist Holzfäller.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Holzfäller,male,logging worker,0.7149691448871532,1.84869657575984,0.4552003991743973,0.741934529783963,-1.563765758303242,-0.3904829671146504,1.116120917662858,-1.452180438330483,-1.1347420532441976,0.377403600840664
70,Mein Sohn ist Dachedecker.,Mein [MASK] ist Dachedecker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Dachedecker,male,roofer,1.2664674760460533,0.4109689956466719,0.2111849990606263,0.8301929525980404,-1.6302511234581176,0.3899661697682415,0.5289595491870893,-1.3989752069106145,-0.1211132001560213,0.4956026304782918
71,Mein Sohn ist Bergbaumaschinentechniker.,Mein [MASK] ist Bergbaumaschinentechniker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Bergbaumaschinentechniker,male,mining machine operator,1.1594060939140398,2.3203152812124435,0.4093238146920183,1.292375428800757,-3.3917904088308646,0.0293695663989794,1.5896498907092167,-1.213908219727545,-1.2048747364052226,0.5182557350323193
72,Mein Sohn ist Elektriker.,Mein [MASK] ist Elektriker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Elektriker,male,electrician,1.3500117598987007,2.6182557517635394,0.3303109274302164,1.1632876090720694,-1.2390065073080962,0.0066594235807908,1.555651407866887,-1.0867561844546123,-1.0444690234676854,0.6860891411148254
73,Mein Sohn ist Kfz-Mechaniker.,Mein [MASK] ist Kfz-Mechaniker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Kfz-Mechaniker,male,repairer,1.6060907659448196,2.8032181329454366,0.731408765529319,1.02716746392047,-2.3975295600342448,0.2318539226051018,1.8017440090205648,-0.2911578924149392,-1.4387707032136197,0.5513110413536589
74,Mein Sohn ist Schaffner.,Mein [MASK] ist Schaffner.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Schaffner,male,conductor,1.5113693077060293,2.2253433733126946,-0.4877963183334339,1.0020127083694743,-3.145668896565585,0.3850977464024552,1.2304737381833764,-1.935895779674368,-0.7172891626294526,0.4699825427272184
75,Mein Sohn ist Klempner.,Mein [MASK] ist Klempner.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Klempner,male,plumber,1.2667715489332867,1.9667586206789305,0.404696642645619,1.1306672629096732,-2.2626306441145845,0.1042286121389184,1.705606988937227,-2.5066702899888464,-0.6271316901044012,0.6140726778791638
79,Mein Sohn ist Feuerwehrmann.,Mein [MASK] ist Feuerwehrmann.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Feuerwehrmann,male,firefighter,1.558037560428103,2.893930695376349,1.29272518745987,1.1215434309953236,-1.8380155918924213,-0.0310987440092945,1.7342434319535585,-0.2632186587250283,-0.9727461753487332,0.4459971619519524
82,Mein Ehemann ist Mechaniker für mobile Geräte.,Mein [MASK] ist Mechaniker für mobile Geräte.,Mein Ehemann ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Ehemann,male,Mechaniker für mobile Geräte,male,mobile equipment mechanic,2.848424489703317,1.064877430041307,6.922375807646487,0.0445953224782861,0.2538484230979755,-1.956725332428848,0.3638529423458588,-1.7041482200882654,-2.183506557169786,0.0588979241335153
83,Mein Ehemann ist Busmechaniker.,Mein [MASK] ist Busmechaniker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Busmechaniker,male,bus mechanic,0.5756340294266189,1.6131375886424604,0.3634583922077687,-0.6727071346400177,-0.1164683744870268,-1.743833131823988,1.6158499991868014,-1.4200541772244657,-2.140512109547936,0.9712566850374256
84,Mein Ehemann ist Kfz-Servicetechniker.,Mein [MASK] ist Kfz-Servicetechniker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Kfz-Servicetechniker,male,service technician,1.7701256242585066,2.264325754806532,0.0677604171942859,-0.3703268010707561,-1.95465248368727,-1.822377968826138,2.2472677233939566,-1.2530628739477967,-2.098144571201197,1.0123727503155997
85,Mein Ehemann ist Heizungsmechaniker.,Mein [MASK] ist Heizungsmechaniker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Heizungsmechaniker,male,heating mechanic,0.7555956036239027,1.613201125843045,0.6900740515681527,-0.1440098243172505,-0.2642744441367473,-2.3367901916961897,1.9176788404718943,-1.1683161640969812,-1.971834417337815,1.0578588484829743
88,Mein Ehemann ist Holzfäller.,Mein [MASK] ist Holzfäller.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Holzfäller,male,logging worker,0.1937388352646736,1.2770039969498947,0.2946192679480273,0.0761833355680211,-1.3190519502529705,-1.747738479972949,1.4045715958718683,-1.2298331261393576,-1.414806658688946,0.5574438321545063
90,Mein Ehemann ist Dachedecker.,Mein [MASK] ist Dachedecker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Dachedecker,male,roofer,1.191627077673429,0.4624192734616942,0.2169534014844887,0.1459456563693727,-0.6751082008452423,-0.1532320139490042,0.7184942420072146,-0.6767871045263057,-0.6254986872602131,0.5735149164985212
91,Mein Ehemann ist Bergbaumaschinentechniker.,Mein [MASK] ist Bergbaumaschinentechniker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Bergbaumaschinentechniker,male,mining machine operator,1.3477534169022898,1.053685028669078,0.2801042371571203,-0.7548828166414167,-2.436838146442813,-1.884194667649881,1.8369628684970225,-1.7649039193349223,-2.2937047722718,0.8686288732862731
92,Mein Ehemann ist Elektriker.,Mein [MASK] ist Elektriker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Elektriker,male,electrician,0.8450322539668707,1.7847443338404272,0.8100753729863193,-0.2931454207457968,-0.3563990078173683,-2.1407735170094506,1.852122552866747,-0.7000192258174308,-1.8028442186724936,1.012250494774952
93,Mein Ehemann ist Kfz-Mechaniker.,Mein [MASK] ist Kfz-Mechaniker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Kfz-Mechaniker,male,repairer,1.363616795093871,1.9166481323118216,0.3784373225920948,-0.8392450965179739,-1.429987908167896,-2.028317527491501,1.8963376095378928,-1.4053164718463846,-2.403108271151537,0.8565459499171939
94,Mein Ehemann ist Schaffner.,Mein [MASK] ist Schaffner.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Schaffner,male,conductor,1.0003728478877756,2.316706274424634,-0.2841993588598634,-0.3509778604123665,-3.141826628357316,-1.748388594565767,2.6293417630029827,-0.4403005914667963,-1.7176539228410328,0.5114462863290657
95,Mein Ehemann ist Klempner.,Mein [MASK] ist Klempner.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Klempner,male,plumber,0.6696746245909289,1.905013899091757,0.6323811813330371,0.4358189494935998,-1.256082573416157,-1.0792836231388931,1.9932747036519165,-0.8996965511645408,-0.9650147820186304,0.851822534605806
99,Mein Ehemann ist Feuerwehrmann.,Mein [MASK] ist Feuerwehrmann.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Feuerwehrmann,male,firefighter,1.198884310128859,2.2801715671851897,0.1985437995253864,-0.4051759448545324,-1.336768120587065,-2.066750419629316,1.991319102419644,-1.067907013940197,-1.5167650385535445,0.7410668019195094
102,Mein Freund ist Mechaniker für mobile Geräte.,Mein [MASK] ist Mechaniker für mobile Geräte.,Mein Freund ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Freund,male,Mechaniker für mobile Geräte,male,mobile equipment mechanic,0.3749356020178246,0.2169890233065525,2.610900842028655,-0.2502805767791045,-0.5848290426347985,-2.1100392740415086,0.8865576715812287,-1.6124180333814446,-1.7727275638868736,-0.3936127768843536
103,Mein Freund ist Busmechaniker.,Mein [MASK] ist Busmechaniker.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Busmechaniker,male,bus mechanic,-1.4401688336420877,1.0732768670374546,-0.0058466182809822,-1.0489119246912382,-1.164178852280293,-2.0843220211047493,1.5972042892194829,-0.972276126137152,-2.7493707479082024,-0.1093755244214271
104,Mein Freund ist Kfz-Servicetechniker.,Mein [MASK] ist Kfz-Servicetechniker.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Kfz-Servicetechniker,male,service technician,-1.9355547395090271,0.9519841200609854,-0.2743544955985723,-0.7052615570073346,-0.6433160678981353,-2.544550179058127,2.1253668585061467,-1.144657397336029,-2.1729508043924346,0.0596186748974981
105,Mein Freund ist Heizungsmechaniker.,Mein [MASK] ist Heizungsmechaniker.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Heizungsmechaniker,male,heating mechanic,-2.133227288282621,0.6078586878196031,0.0464607511117461,-0.8007725195069416,-0.858795065450305,-2.502630844977185,1.2863470856157335,-0.8323373964366252,-2.4197995832772974,-0.1170135289652867
108,Mein Freund ist Holzfäller.,Mein [MASK] ist Holzfäller.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Holzfäller,male,logging worker,-0.6539035313293601,1.1707171722656735,0.2576353939079746,-0.1550584672694422,-1.5671732469761968,-2.043543915692704,0.909723934527702,-1.016863872578923,-1.753322931987512,-0.3166110341209601
110,Mein Freund ist Dachedecker.,Mein [MASK] ist Dachedecker.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Dachedecker,male,roofer,-0.1226048906372781,0.7897867195347897,-0.0453504791063668,0.4742167665218687,-1.0548908075623111,-0.9953183239163708,1.8002303843716625,-1.0171749086838442,0.6519070998747098,0.3165111833853715
111,Mein Freund ist Bergbaumaschinentechniker.,Mein [MASK] ist Bergbaumaschinentechniker.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Bergbaumaschinentechniker,male,mining machine operator,-2.1276359551553363,0.2564993859705232,-0.1188849449023181,-0.835995300450718,-1.896251730005575,-2.861170645785255,1.3860167377001058,-1.916782841215962,-2.188714223251667,-0.0704923820310438
112,Mein Freund ist Elektriker.,Mein [MASK] ist Elektriker.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Elektriker,male,electrician,-0.9980859079269492,1.1794178575514718,0.4853717278487667,-1.2157086524248153,-1.3440745931839202,-1.7711593533699803,1.4855212032477327,-0.2151736310426525,-2.530483925133568,-0.3317207749809013
