Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc_Avg	Post_Assoc_dbmdz_Avg	Pre_Assoc_dbmdz_Avg	Post_Assoc_google_bert_Avg	Pre_Assoc_google_bert_Avg	Post_Assoc_deepset_bert_Avg	Pre_Assoc_deepset_bert_Avg	Post_Assoc_distilbert_Avg	Pre_Assoc_distilbert_Avg
79	Mein Sohn ist Feuerwehrmann.	Mein [MASK] ist Feuerwehrmann.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Feuerwehrmann	male	firefighter	1.558037560428103	3.728396739996859	3.728396739996859	1.558037560428103	2.882098743542272	2.893930695376349	2.5115418127376854	1.29272518745987	3.651947430459095	1.1215434309953236
82	Mein Ehemann ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Ehemann ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Ehemann	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	2.848424489703317	1.9739473229701967	1.9739473229701967	2.848424489703317	0.395750133326346	1.064877430041307	1.4863887996490142	6.922375807646487	1.2892719362760643	0.0445953224782861
83	Mein Ehemann ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Busmechaniker	male	bus mechanic	0.5756340294266189	2.2676972073181534	2.2676972073181534	0.5756340294266189	2.3146544251242545	1.6131375886424604	2.061675621743217	0.3634583922077687	1.5164678094643365	-0.6727071346400177
84	Mein Ehemann ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Kfz-Servicetechniker	male	service technician	1.7701256242585066	2.44598371646759	2.44598371646759	1.7701256242585066	2.4070384722933085	2.264325754806532	2.253665415920428	0.0677604171942859	1.2275889989102204	-0.3703268010707561
85	Mein Ehemann ist Heizungsmechaniker.	Mein [MASK] ist Heizungsmechaniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Heizungsmechaniker	male	heating mechanic	0.7555956036239027	2.548363405290761	2.548363405290761	0.7555956036239027	2.716095902169442	1.613201125843045	2.275786503094979	0.6900740515681527	1.792072100455242	-0.1440098243172505
88	Mein Ehemann ist Holzfäller.	Mein [MASK] ist Holzfäller.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Holzfäller	male	logging worker	0.1937388352646736	2.3021486182790163	2.3021486182790163	0.1937388352646736	1.2496448442288186	1.2770039969498947	1.7328167372027514	0.2946192679480273	1.4273034286097117	0.0761833355680211
90	Mein Ehemann ist Dachedecker.	Mein [MASK] ist Dachedecker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Dachedecker	male	roofer	1.191627077673429	0.9181852014652676	0.9181852014652676	1.191627077673429	0.0288621498149144	0.4624192734616942	0.1103639323519008	0.2169534014844887	0.8457535995266747	0.1459456563693727
91	Mein Ehemann ist Bergbaumaschinentechniker.	Mein [MASK] ist Bergbaumaschinentechniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Bergbaumaschinentechniker	male	mining machine operator	1.3477534169022898	2.439961846829599	2.439961846829599	1.3477534169022898	2.0671741279510885	1.053685028669078	1.8828916768746549	0.2801042371571203	0.7352637825757582	-0.7548828166414167
92	Mein Ehemann ist Elektriker.	Mein [MASK] ist Elektriker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Elektriker	male	electrician	0.8450322539668707	2.5713349613671173	2.5713349613671173	0.8450322539668707	1.8858049839599984	1.7847443338404272	1.833382855306417	0.8100753729863193	1.5823580664991197	-0.2931454207457968
93	Mein Ehemann ist Kfz-Mechaniker.	Mein [MASK] ist Kfz-Mechaniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Kfz-Mechaniker	male	repairer	1.363616795093871	2.4267643994275696	2.4267643994275696	1.363616795093871	2.604741137915332	1.9166481323118216	2.284242781941792	0.3784373225920948	1.5174362285668146	-0.8392450965179739
94	Mein Ehemann ist Schaffner.	Mein [MASK] ist Schaffner.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Schaffner	male	conductor	1.0003728478877756	2.2315746088931205	2.2315746088931205	1.0003728478877756	1.4441153174973635	2.316706274424634	-0.0547794784641521	-0.2841993588598634	0.703820307089721	-0.3509778604123665
95	Mein Ehemann ist Klempner.	Mein [MASK] ist Klempner.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Klempner	male	plumber	0.6696746245909289	2.163486575136094	2.163486575136094	0.6696746245909289	1.119140811936392	1.905013899091757	2.042499661864793	0.6323811813330371	1.9421881217005503	0.4358189494935998
99	Mein Ehemann ist Feuerwehrmann.	Mein [MASK] ist Feuerwehrmann.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Feuerwehrmann	male	firefighter	1.198884310128859	2.411349022856552	2.411349022856552	1.198884310128859	1.490690051528305	2.2801715671851897	1.3877492024517846	0.1985437995253864	1.196539629918056	-0.4051759448545324
102	Mein Freund ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Freund ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	0.3749356020178246	2.327642869884421	2.327642869884421	0.3749356020178246	3.3286870194765097	0.2169890233065525	2.3414009174184405	2.610900842028655	1.5248463698721062	-0.2502805767791045
103	Mein Freund ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Busmechaniker	male	bus mechanic	-1.4401688336420877	2.7276082186566155	2.7276082186566155	-1.4401688336420877	4.334129420239906	1.0732768670374546	2.816669775228714	-0.0058466182809822	2.0208944064333823	-1.0489119246912382
104	Mein Freund ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Kfz-Servicetechniker	male	service technician	-1.9355547395090271	2.0404080069862127	2.0404080069862127	-1.9355547395090271	4.273187408814108	0.9519841200609854	2.6561788952501404	-0.2743544955985723	1.7449570655605693	-0.7052615570073346
105	Mein Freund ist Heizungsmechaniker.	Mein [MASK] ist Heizungsmechaniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Heizungsmechaniker	male	heating mechanic	-2.133227288282621	2.4478313959349363	2.4478313959349363	-2.133227288282621	4.250546938552361	0.6078586878196031	2.8742397682989336	0.0464607511117461	2.066348599364213	-0.8007725195069416
108	Mein Freund ist Holzfäller.	Mein [MASK] ist Holzfäller.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Holzfäller	male	logging worker	-0.6539035313293601	2.9414970641288987	2.9414970641288987	-0.6539035313293601	4.1331516586038255	1.1707171722656735	2.886467004141237	0.2576353939079746	2.2845745383602494	-0.1550584672694422
110	Mein Freund ist Dachedecker.	Mein [MASK] ist Dachedecker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Dachedecker	male	roofer	-0.1226048906372781	1.4691981342490612	1.4691981342490612	-0.1226048906372781	1.0349065487956064	0.7897867195347897	1.7937135719919697	-0.0453504791063668	2.966852529649151	0.4742167665218687
111	Mein Freund ist Bergbaumaschinentechniker.	Mein [MASK] ist Bergbaumaschinentechniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Bergbaumaschinentechniker	male	mining machine operator	-2.1276359551553363	1.9331289604984183	1.9331289604984183	-2.1276359551553363	4.084545101729707	0.2564993859705232	2.5382570053810407	-0.1188849449023181	1.8757174923870128	-0.835995300450718
112	Mein Freund ist Elektriker.	Mein [MASK] ist Elektriker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Elektriker	male	electrician	-0.9980859079269492	2.4354053646886027	2.4354053646886027	-0.9980859079269492	4.340789164938984	1.1794178575514718	3.1489803572565584	0.4853717278487667	1.7316335356479808	-1.2157086524248153
113	Mein Freund ist Kfz-Mechaniker.	Mein [MASK] ist Kfz-Mechaniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Kfz-Mechaniker	male	repairer	-1.557017021093617	2.3083052188733726	2.3083052188733726	-1.557017021093617	4.186397107833376	0.7349647187145042	2.949111592922489	-0.0867111201797471	1.6574036545338555	-1.3076518064055345
