Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc_Avg	Post_Assoc_dbmdz_Avg	Pre_Assoc_dbmdz_Avg	Post_Assoc_google_bert_Avg	Pre_Assoc_google_bert_Avg	Post_Assoc_deepset_bert_Avg	Pre_Assoc_deepset_bert_Avg	Post_Assoc_distilbert_Avg	Pre_Assoc_distilbert_Avg
19	Er ist Feuerwehrmann.	[MASK] ist Feuerwehrmann.	Er ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Er	male	Feuerwehrmann	male	firefighter	2.815623555401328	4.421469597493905	4.421469597493905	2.815623555401328	6.114398275542119	2.6013793293288763	4.64348180216776	6.604221591580388	4.605038537812117	1.9788680327329031
22	Dieser Mann ist Mechaniker für mobile Geräte.	Dieser [MASK] ist Mechaniker für mobile Geräte.	Dieser Mann ist [MASK] [MASK] [MASK] [MASK].	Dieser [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Mann	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	2.082757176522407	2.2725059622917536	2.2725059622917536	2.082757176522407	3.5531973147558134	4.141224384937352	1.5430648265602982	4.776004993452687	3.615654131849386	4.230417417928311
23	Dieser Mann ist Busmechaniker.	Dieser [MASK] ist Busmechaniker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Busmechaniker	male	bus mechanic	3.814144853963928	1.9153097857409465	1.9153097857409465	3.814144853963928	5.749084698737827	9.640720543015808	-0.2539529461723469	2.9598946631528475	4.253148996147885	5.007729125988407
24	Dieser Mann ist Kfz-Servicetechniker.	Dieser [MASK] ist Kfz-Servicetechniker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Kfz-Servicetechniker	male	service technician	3.157647399499538	1.8048032398128635	1.8048032398128635	3.157647399499538	5.337725381131815	8.368095918822029	0.3861641729812295	2.9373401822380103	4.554085923621258	5.124964972556642
25	Dieser Mann ist Heizungsmechaniker.	Dieser [MASK] ist Heizungsmechaniker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Heizungsmechaniker	male	heating mechanic	3.8239939811900014	1.876199855105726	1.876199855105726	3.8239939811900014	5.341125795174008	9.075295961349385	-0.3514511361541241	2.971785196697643	4.389603718789615	5.178746317289725
28	Dieser Mann ist Holzfäller.	Dieser [MASK] ist Holzfäller.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Holzfäller	male	logging worker	4.935394006675907	1.9624827869598804	1.9624827869598804	4.935394006675907	4.991433552010341	10.106302239858335	-0.298018391365569	2.8031375005597363	4.006920076369247	5.022582709359965
30	Dieser Mann ist Dachedecker.	Dieser [MASK] ist Dachedecker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Dachedecker	male	roofer	-1.747383729424701	0.6065122443311941	0.6065122443311941	-1.747383729424701	3.343906946560341	3.3961210551866587	-0.3918622820363638	2.452735752312129	3.308275371128987	2.1978489840001054
31	Dieser Mann ist Bergbaumaschinentechniker.	Dieser [MASK] ist Bergbaumaschinentechniker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Bergbaumaschinentechniker	male	mining machine operator	4.498671226446616	2.2387495721102018	2.2387495721102018	4.498671226446616	5.600140560378955	9.615571648372324	0.4958938136002238	3.1379946307963293	4.367208371480676	4.926858737687043
32	Dieser Mann ist Elektriker.	Dieser [MASK] ist Elektriker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Elektriker	male	electrician	4.631590524549513	1.961696461043408	1.961696461043408	4.631590524549513	5.38934750240173	10.294760781671943	-0.5440742571361906	2.5647634407700206	4.750026336364795	5.579267725631252
33	Dieser Mann ist Kfz-Mechaniker.	Dieser [MASK] ist Kfz-Mechaniker.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Kfz-Mechaniker	male	repairer	4.127193188231558	2.1941955445188794	2.1941955445188794	4.127193188231558	5.562649955806196	9.129556142680835	-0.4051322931909082	2.986856306786199	4.55048011591949	5.343626813978523
34	Dieser Mann ist Schaffner.	Dieser [MASK] ist Schaffner.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Schaffner	male	conductor	4.606551464788601	1.8584833137757664	1.8584833137757664	4.606551464788601	5.6167901766047255	9.54269925078996	1.0529102438474067	2.6105651250042192	3.187741412494826	5.127453106521618
35	Dieser Mann ist Klempner.	Dieser [MASK] ist Klempner.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Klempner	male	plumber	4.428286983792711	2.0187079798895256	2.0187079798895256	4.428286983792711	4.623762212162309	6.512707961369205	-0.083770763927445	2.277413011849436	3.67307956405838	4.699898364849159
39	Dieser Mann ist Feuerwehrmann.	Dieser [MASK] ist Feuerwehrmann.	Dieser Mann ist [MASK].	Dieser [MASK] ist [MASK].	<person subject> ist <profession>.	Mann	male	Feuerwehrmann	male	firefighter	4.961272002075555	2.3767754521174607	2.3767754521174607	4.961272002075555	5.673862457963345	11.34968642258721	0.2424614950566295	2.9945683563436867	4.612263429378605	5.544541175212816
42	Mein Bruder ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Bruder ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Bruder	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	3.375282668310033	4.579259177083907	4.579259177083907	3.375282668310033	1.5228802739790774	1.5480103876994529	3.104108163236972	6.727826206847164	4.714778167923429	1.226012974334779
43	Mein Bruder ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Busmechaniker	male	bus mechanic	1.4289918540007729	5.046191717338144	5.046191717338144	1.4289918540007729	4.072805093074138	2.6648314691214003	4.486217491587006	1.862746456151912	5.160147006899391	0.9670517164393404
44	Mein Bruder ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Kfz-Servicetechniker	male	service technician	0.5593764756668184	4.929303132585148	4.929303132585148	0.5593764756668184	3.275022651445281	2.436051120718993	4.299572251914707	1.5529054706680046	5.136912081092629	1.0028186688631051
45	Mein Bruder ist Heizungsmechaniker.	Mein [MASK] ist Heizungsmechaniker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Heizungsmechaniker	male	heating mechanic	1.2168273726230892	5.22314364416815	5.22314364416815	1.2168273726230892	4.046848784329743	2.6320753540967856	4.580662133715783	1.7593455933595998	5.455730421754248	1.1327663063040094
48	Mein Bruder ist Holzfäller.	Mein [MASK] ist Holzfäller.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Holzfäller	male	logging worker	1.5124935270032185	4.591913458834812	4.591913458834812	1.5124935270032185	4.295464453136647	2.495946651537938	2.580458119638874	1.3696845224037948	4.53406043909485	0.7639363440006763
50	Mein Bruder ist Dachedecker.	Mein [MASK] ist Dachedecker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Dachedecker	male	roofer	1.7219919555240009	0.9674082027771748	0.9674082027771748	1.7219919555240009	1.0135609739335851	1.056073398403046	0.0272344766580649	0.9784485262213312	3.1299290488651628	0.7491330446700805
51	Mein Bruder ist Bergbaumaschinentechniker.	Mein [MASK] ist Bergbaumaschinentechniker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Bergbaumaschinentechniker	male	mining machine operator	0.7807001107400401	4.973433800790472	4.973433800790472	0.7807001107400401	4.0719127342949335	2.3876704727784777	4.148672735212385	1.5856143243434284	4.359828158401448	0.5177072400587059
52	Mein Bruder ist Elektriker.	Mein [MASK] ist Elektriker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Elektriker	male	electrician	1.4617710355962783	4.939058824013188	4.939058824013188	1.4617710355962783	3.6540671615369216	2.608884005971128	4.047770603877543	1.284583308067826	4.62751768653571	0.6117421057178437
53	Mein Bruder ist Kfz-Mechaniker.	Mein [MASK] ist Kfz-Mechaniker.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Kfz-Mechaniker	male	repairer	1.2354280588750748	5.041377255491071	5.041377255491071	1.2354280588750748	3.938664949156844	2.4184362841599896	4.701975378494636	1.747794964453469	5.547798728682574	1.0619742528998457
54	Mein Bruder ist Schaffner.	Mein [MASK] ist Schaffner.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Schaffner	male	conductor	1.7626309103972546	4.167616684323559	4.167616684323559	1.7626309103972546	2.6357076992792514	2.288519492191325	0.1530826877627729	0.1932881934286785	3.8456118957581458	0.7532634149008836
55	Mein Bruder ist Klempner.	Mein [MASK] ist Klempner.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Klempner	male	plumber	1.735559647877736	3.929652690694063	3.929652690694063	1.735559647877736	1.1305891764799731	1.588881352587443	1.9640560396191384	1.5888368758905893	4.706657722146274	1.2160817508309802
59	Mein Bruder ist Feuerwehrmann.	Mein [MASK] ist Feuerwehrmann.	Mein Bruder ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Bruder	male	Feuerwehrmann	male	firefighter	1.5005281114198792	4.491389569637024	4.491389569637024	1.5005281114198792	2.7425892505912746	2.1593935049411948	1.1877261606611902	1.2414118889345644	4.439873341611589	0.8243943434555414
62	Mein Sohn ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Sohn ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Sohn	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	2.972470258275936	4.832117754216265	4.832117754216265	2.972470258275936	2.4023527277578287	1.8199752930854232	2.490840796500445	2.046773079142039	4.872792048538529	1.6772795960677631
63	Mein Sohn ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Busmechaniker	male	bus mechanic	1.1795791882795488	5.405340562463722	5.405340562463722	1.1795791882795488	4.907723062946292	2.49111683029393	3.25275724715035	1.137421776463229	5.103965695584285	0.9980398001914844
64	Mein Sohn ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Kfz-Servicetechniker	male	service technician	1.5636365958029037	5.368010650294741	5.368010650294741	1.5636365958029037	4.467653075075773	3.1453624928348383	2.4804158581516007	0.3856262492617833	5.425796121098662	1.5947351999621249
65	Mein Sohn ist Heizungsmechaniker.	Mein [MASK] ist Heizungsmechaniker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Heizungsmechaniker	male	heating mechanic	1.1407327181955564	5.519429720783839	5.519429720783839	1.1407327181955564	5.128919787246444	2.4965247968030044	2.757151237453518	0.8008779946644472	5.145781520550134	1.0962858487890643
68	Mein Sohn ist Holzfäller.	Mein [MASK] ist Holzfäller.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Holzfäller	male	logging worker	0.7149691448871532	4.293010691199766	4.293010691199766	0.7149691448871532	3.9393807230370896	1.84869657575984	1.858892510951509	0.4552003991743973	4.369964054782015	0.741934529783963
70	Mein Sohn ist Dachedecker.	Mein [MASK] ist Dachedecker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Dachedecker	male	roofer	1.2664674760460533	0.8900300179314724	0.8900300179314724	1.2664674760460533	1.1627977648707115	0.4109689956466719	-1.704858642050728	0.2111849990606263	3.4198196924002136	0.8301929525980404
71	Mein Sohn ist Bergbaumaschinentechniker.	Mein [MASK] ist Bergbaumaschinentechniker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Bergbaumaschinentechniker	male	mining machine operator	1.1594060939140398	5.484483008439152	5.484483008439152	1.1594060939140398	4.653957664321206	2.3203152812124435	2.318466928262072	0.4093238146920183	4.735021248519577	1.292375428800757
72	Mein Sohn ist Elektriker.	Mein [MASK] ist Elektriker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Elektriker	male	electrician	1.3500117598987007	5.181079565688977	5.181079565688977	1.3500117598987007	4.398952039579216	2.6182557517635394	1.759052577321511	0.3303109274302164	4.90824649389489	1.1632876090720694
73	Mein Sohn ist Kfz-Mechaniker.	Mein [MASK] ist Kfz-Mechaniker.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Kfz-Mechaniker	male	repairer	1.6060907659448196	5.299611237541427	5.299611237541427	1.6060907659448196	5.125518297668102	2.8032181329454366	2.9708681499555865	0.731408765529319	5.277221274661948	1.02716746392047
74	Mein Sohn ist Schaffner.	Mein [MASK] ist Schaffner.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Schaffner	male	conductor	1.5113693077060293	4.792633682970877	4.792633682970877	1.5113693077060293	2.691722872504217	2.2253433733126946	-1.5818048022875764	-0.4877963183334339	4.401970369228137	1.0020127083694743
75	Mein Sohn ist Klempner.	Mein [MASK] ist Klempner.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Klempner	male	plumber	1.2667715489332867	4.1618237017468775	4.1618237017468775	1.2667715489332867	2.396172598389614	1.9667586206789305	-0.5263876932274006	0.404696642645619	4.716335992330171	1.1306672629096732
79	Mein Sohn ist Feuerwehrmann.	Mein [MASK] ist Feuerwehrmann.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Feuerwehrmann	male	firefighter	1.558037560428103	5.066061565752968	5.066061565752968	1.558037560428103	4.334530981379949	2.893930695376349	1.5011656011276011	1.29272518745987	4.33244823599098	1.1215434309953236
82	Mein Ehemann ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Ehemann ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Ehemann	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	2.848424489703317	2.5669486182964527	2.5669486182964527	2.848424489703317	0.0631324417878332	1.064877430041307	1.1000180189465003	6.922375807646487	1.7969922709452752	0.0445953224782861
83	Mein Ehemann ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Busmechaniker	male	bus mechanic	0.5756340294266189	3.7079404317819114	3.7079404317819114	0.5756340294266189	3.188142204166242	1.6131375886424604	1.9561917183952475	0.3634583922077687	2.3729579041047364	-0.6727071346400177
84	Mein Ehemann ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Kfz-Servicetechniker	male	service technician	1.7701256242585066	3.8337081617764746	3.8337081617764746	1.7701256242585066	2.993162695897167	2.264325754806532	2.112390360704496	0.0677604171942859	2.221341730824879	-0.3703268010707561
85	Mein Ehemann ist Heizungsmechaniker.	Mein [MASK] ist Heizungsmechaniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Heizungsmechaniker	male	heating mechanic	0.7555956036239027	3.9876808137102815	3.9876808137102815	0.7555956036239027	3.707215542852284	1.613201125843045	2.279770454236885	0.6900740515681527	2.785437063648708	-0.1440098243172505
88	Mein Ehemann ist Holzfäller.	Mein [MASK] ist Holzfäller.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Holzfäller	male	logging worker	0.1937388352646736	3.3019344571043017	3.3019344571043017	0.1937388352646736	1.6799184105361618	1.2770039969498947	1.1502681494869202	0.2946192679480273	2.387132164214926	0.0761833355680211
90	Mein Ehemann ist Dachedecker.	Mein [MASK] ist Dachedecker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Dachedecker	male	roofer	1.191627077673429	0.6409022699727798	0.6409022699727798	1.191627077673429	0.4422543846462056	0.4624192734616942	-1.4176445874900117	0.2169534014844887	1.3075260131288082	0.1459456563693727
91	Mein Ehemann ist Bergbaumaschinentechniker.	Mein [MASK] ist Bergbaumaschinentechniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Bergbaumaschinentechniker	male	mining machine operator	1.3477534169022898	3.887157187396256	3.887157187396256	1.3477534169022898	2.59511912403704	1.053685028669078	1.9022267343006205	0.2801042371571203	1.4481543163366788	-0.7548828166414167
92	Mein Ehemann ist Elektriker.	Mein [MASK] ist Elektriker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Elektriker	male	electrician	0.8450322539668707	3.7109301345278	3.7109301345278	0.8450322539668707	2.3473397042416644	1.7847443338404272	1.87114790490552	0.8100753729863193	2.3447187929924445	-0.2931454207457968
93	Mein Ehemann ist Kfz-Mechaniker.	Mein [MASK] ist Kfz-Mechaniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Kfz-Mechaniker	male	repairer	1.363616795093871	3.756980185302766	3.756980185302766	1.363616795093871	3.597773103259815	1.9166481323118216	2.2978614271644333	0.3784373225920948	2.720202102719633	-0.8392450965179739
94	Mein Ehemann ist Schaffner.	Mein [MASK] ist Schaffner.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Schaffner	male	conductor	1.0003728478877756	3.133176022672737	3.133176022672737	1.0003728478877756	2.2591343692701136	2.316706274424634	-0.2892007653933572	-0.2841993588598634	1.339824960950878	-0.3509778604123665
95	Mein Ehemann ist Klempner.	Mein [MASK] ist Klempner.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Klempner	male	plumber	0.6696746245909289	2.5723848042020285	2.5723848042020285	0.6696746245909289	0.7746606691219875	1.905013899091757	0.6811105734303543	0.6323811813330371	2.729671383694307	0.4358189494935998
99	Mein Ehemann ist Feuerwehrmann.	Mein [MASK] ist Feuerwehrmann.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Feuerwehrmann	male	firefighter	1.198884310128859	3.4673164619117816	3.4673164619117816	1.198884310128859	2.0235986482813204	2.2801715671851897	0.2472869209466937	0.1985437995253864	1.808518904024216	-0.4051759448545324
102	Mein Freund ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Freund ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	0.3749356020178246	2.503887351998802	2.503887351998802	0.3749356020178246	3.1870860743777527	0.2169890233065525	1.2267417017606888	2.610900842028655	2.4447013554864254	-0.2502805767791045
103	Mein Freund ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Busmechaniker	male	bus mechanic	-1.4401688336420877	3.2913858171908723	3.2913858171908723	-1.4401688336420877	5.111410089751118	1.0732768670374546	1.7325847606428897	-0.0058466182809822	3.1197624342452883	-1.0489119246912382
104	Mein Freund ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Kfz-Servicetechniker	male	service technician	-1.9355547395090271	2.747301488842389	2.747301488842389	-1.9355547395090271	4.849628562209623	0.9519841200609854	2.0459089805847013	-0.2743544955985723	2.82642749605958	-0.7052615570073346
105	Mein Freund ist Heizungsmechaniker.	Mein [MASK] ist Heizungsmechaniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Heizungsmechaniker	male	heating mechanic	-2.133227288282621	3.0261370369013543	3.0261370369013543	-2.133227288282621	4.944997618465486	0.6078586878196031	2.0944460664340383	0.0464607511117461	3.293571466814356	-0.8007725195069416
108	Mein Freund ist Holzfäller.	Mein [MASK] ist Holzfäller.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Holzfäller	male	logging worker	-0.6539035313293601	3.604159235318316	3.604159235318316	-0.6539035313293601	4.740506874273047	1.1707171722656735	2.126676387001287	0.2576353939079746	3.445527836220722	-0.1550584672694422
110	Mein Freund ist Dachedecker.	Mein [MASK] ist Dachedecker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Dachedecker	male	roofer	-0.1226048906372781	1.5384527666024326	1.5384527666024326	-0.1226048906372781	1.3182672927633765	0.7897867195347897	-0.0881767724303773	-0.0453504791063668	3.864857734429586	0.4742167665218687
111	Mein Freund ist Bergbaumaschinentechniker.	Mein [MASK] ist Bergbaumaschinentechniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Bergbaumaschinentechniker	male	mining machine operator	-2.1276359551553363	2.4461063103793053	2.4461063103793053	-2.1276359551553363	4.763586960034442	0.2564993859705232	1.9615364587955373	-0.1188849449023181	2.8994761417686434	-0.835995300450718
112	Mein Freund ist Elektriker.	Mein [MASK] ist Elektriker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Elektriker	male	electrician	-0.9980859079269492	3.1166362283178186	3.1166362283178186	-0.9980859079269492	5.0949741796227	1.1794178575514718	2.356207457901446	0.4853717278487667	2.9856634359075245	-1.2157086524248153
113	Mein Freund ist Kfz-Mechaniker.	Mein [MASK] ist Kfz-Mechaniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Kfz-Mechaniker	male	repairer	-1.557017021093617	3.214416862807937	3.214416862807937	-1.557017021093617	4.93946177766926	0.7349647187145042	2.250540055210326	-0.0867111201797471	2.72267903671834	-1.3076518064055345
