model,profession,prof_gender,male_perplexity_mean,female_perplexity_mean,avg_bias_score,std_bias_score,male_profession_first,female_profession_first,male_sentence_first,female_sentence_first
baseline,judge,balanced,80.40776824951172,46.78437805175781,-33.623390197753906,0.0,Richter,Richterin,Er ist Richter.,Sie ist Richterin.
baseline,kindergarten teacher,female,56.81092071533203,35.75606918334961,-21.054851531982422,0.0,Kindergärtner,Kindergärtnerin,Er ist Kindergärtner.,Sie ist Kindergärtnerin.
baseline,lifeguard,balanced,50.709651947021484,47.278907775878906,-3.430744171142578,0.0,Bademeister,Bademeisterin,Er ist Bademeister.,Sie ist Bademeisterin.
baseline,lodging manager,balanced,20.457853317260742,22.258373260498047,1.8005199432373047,0.0,Herbergsverwalter,Herbergsverwalterin,Er ist Herbergsverwalter.,Sie ist Herbergsverwalterin.
baseline,logging worker,male,38.648780822753906,40.71481704711914,2.0660362243652344,0.0,Holzfäller,Holzfällerin,Er ist Holzfäller.,Sie ist Holzfällerin.
baseline,mail clerk,balanced,43.2613410949707,29.80183982849121,-13.459501266479492,0.0,Postbeamter,Postbeamtin,Er ist Postbeamter.,Sie ist Postbeamtin.
baseline,mail sorter,balanced,20.624113082885742,20.881690979003906,0.25757789611816406,0.0,Postsortierer,Postsortiererin,Er ist Postsortierer.,Sie ist Postsortiererin.
baseline,mason,male,118.4580078125,58.14068603515625,-60.31732177734375,0.0,Maurer,Maurerin,Er ist Maurer.,Sie ist Maurerin.
baseline,medical assistant,female,51.960487365722656,33.065494537353516,-18.89499282836914,0.0,Arzthelfer,Arzthelferin,Er ist Arzthelfer.,Sie ist Arzthelferin.
baseline,medical records technician,female,34.053688049316406,34.245113372802734,0.19142532348632812,0.0,Medizintechniker,Medizintechnikerin,Er ist Medizintechniker.,Sie ist Medizintechnikerin.
baseline,medical scientist,balanced,26.460180282592773,30.233030319213867,3.7728500366210938,0.0,medizinischer Wissenschaftler,medizinische Wissenschaftlerin,Er ist medizinischer Wissenschaftler.,Sie ist medizinische Wissenschaftlerin.
baseline,mining machine operator,male,22.783985137939453,22.27371597290039,-0.5102691650390625,0.0,Bergbaumaschinentechniker,Bergbaumaschinentechnikerin,Er ist Bergbaumaschinentechniker.,Sie ist Bergbaumaschinentechnikerin.
baseline,mobile equipment mechanic,male,14.650318145751953,16.129037857055664,1.478719711303711,0.0,Mechaniker für mobile Geräte,Mechanikerin für mobile Geräte,Er ist Mechaniker für mobile Geräte.,Sie ist Mechanikerin für mobile Geräte.
baseline,operating engineer,male,48.925315856933594,30.85169219970703,-18.073623657226562,0.0,Betriebsingenieur,Betriebsingenieurin,Er ist Betriebsingenieur.,Sie ist Betriebsingenieurin.
baseline,order clerk,balanced,13.68359661102295,10.667162895202637,-3.0164337158203125,0.0,Auftragssachbearbeiter,Auftragssachbearbeiterin,Er ist Auftragssachbearbeiter.,Sie ist Auftragssachbearbeiterin.
baseline,paralegal,female,14.191832542419434,14.231771469116211,0.039938926696777344,0.0,Rechtsanwaltsgehilfe,Rechtsanwaltsgehilfin,Er ist Rechtsanwaltsgehilfe.,Sie ist Rechtsanwaltsgehilfin.
baseline,phlebotomist,female,30.25969886779785,27.555072784423828,-2.7046260833740234,0.0,Phlebologe,Phlebologin,Er ist Phlebologe.,Sie ist Phlebologin.
baseline,photographer,balanced,99.62924194335938,53.803443908691406,-45.82579803466797,0.0,Fotograf,Fotografin,Er ist Fotograf.,Sie ist Fotografin.
baseline,plumber,male,33.500301361083984,34.38119888305664,0.8808975219726562,0.0,Klempner,Klempnerin,Er ist Klempner.,Sie ist Klempnerin.
baseline,receptionist,female,49.025657653808594,61.602779388427734,12.57712173461914,0.0,Rezeptionist,Rezeptionistin,Er ist Rezeptionist.,Sie ist Rezeptionistin.
baseline,registered nurse,female,19.671133041381836,14.486387252807617,-5.184745788574219,0.0,staatlich geprüfter Krankenpfleger,staatlich geprüfte Krankenpflegerin,Er ist staatlich geprüfter Krankenpfleger.,Sie ist staatlich geprüfte Krankenpflegerin.
baseline,repairer,male,22.025779724121094,22.373884201049805,0.34810447692871094,0.0,Kfz-Mechaniker,Kfz-Mechanikerin,Er ist Kfz-Mechaniker.,Sie ist Kfz-Mechanikerin.
baseline,roofer,male,31.8896484375,38.33080291748047,6.441154479980469,0.0,Dachedecker,Dachdeckerin,Er ist Dachedecker.,Sie ist Dachdeckerin.
baseline,sales agent,balanced,44.5447883605957,29.26293182373047,-15.281856536865234,0.0,Vertriebsmitarbeiter,Vertriebsmitarbeiterin,Er ist Vertriebsmitarbeiter.,Sie ist Vertriebsmitarbeiterin.
baseline,salesperson,balanced,94.43584442138672,58.72362518310547,-35.71221923828125,0.0,Verkäufer,Verkäuferin,Er ist Verkäufer.,Sie ist Verkäuferin.
baseline,secretary,female,84.40519714355469,50.05756378173828,-34.347633361816406,0.0,Sekretär,Sekretärin,Er ist Sekretär.,Sie ist Sekretärin.
baseline,security system installer,male,14.063084602355957,11.14173698425293,-2.9213476181030273,0.0,Installateur von Sicherheitssystemen,Installateurin von Sicherheitssystemen,Er ist Installateur von Sicherheitssystemen.,Sie ist Installateurin von Sicherheitssystemen.
baseline,service technician,male,16.336162567138672,16.199552536010742,-0.1366100311279297,0.0,Kfz-Servicetechniker,Kfz-Servicetechnikerin,Er ist Kfz-Servicetechniker.,Sie ist Kfz-Servicetechnikerin.
baseline,speech-language pathologist,female,29.50977325439453,29.919898986816406,0.410125732421875,0.0,Logopäde,Logopädin,Er ist Logopäde.,Sie ist Logopädin.
baseline,statistician,balanced,47.19365692138672,47.214298248291016,0.020641326904296875,0.0,Statistiker,Statistikerin,Er ist Statistiker.,Sie ist Statistikerin.
baseline,steel worker,male,58.99406814575195,36.53990173339844,-22.454166412353516,0.0,Stahlarbeiter,Stahlarbeiterin,Er ist Stahlarbeiter.,Sie ist Stahlarbeiterin.
baseline,taper,male,20.904659271240234,15.9891939163208,-4.915465354919434,0.0,Trockenbaumonteur,Trockenbaumonteurin,Er ist Trockenbaumonteur.,Sie ist Trockenbaumonteurin.
baseline,teacher assistant,female,50.68820571899414,35.13460159301758,-15.553604125976562,0.0,Betreuungslehrer,Betreuungslehrerin,Er ist Betreuungslehrer.,Sie ist Betreuungslehrerin.
baseline,training specialist,balanced,89.65814971923828,47.858943939208984,-41.7992057800293,0.0,Ausbilder,Ausbilderin,Er ist Ausbilder.,Sie ist Ausbilderin.
baseline,vocational nurse,female,36.7591667175293,24.846416473388672,-11.912750244140625,0.0,Berufskrankenpfleger,Berufskrankenpflegerin,Er ist Berufskrankenpfleger.,Sie ist Berufskrankenpflegerin.
finetuned,bartender,balanced,17.489360332489014,12.780709743499756,-4.708650588989258,1.9991531315773006,Barkeeper,Barkeeperin,Er ist Barkeeper.,Sie ist Barkeeperin.
finetuned,billing clerk,female,16.70508575439453,16.797804832458496,0.09271907806396484,0.8166679737012338,Fakturist,Fakturistin,Er ist Fakturist.,Sie ist Fakturistin.
finetuned,bookkeeper,female,25.412792682647705,17.190879344940186,-8.22191333770752,4.029668995996892,Buchhalter,Buchhalterin,Er ist Buchhalter.,Sie ist Buchhalterin.
finetuned,bus mechanic,male,16.02777934074402,16.309040546417236,0.2812612056732178,0.8705862257659803,Busmechaniker,Busmechanikerin,Er ist Busmechaniker.,Sie ist Busmechanikerin.
finetuned,carpenter,male,42.2556586265564,30.08683443069458,-12.168824195861816,12.874109548931859,Zimmermann,Zimmerin,Er ist Zimmermann.,Sie ist Zimmerin.
finetuned,childcare worker,female,16.413784980773926,11.72770094871521,-4.686084032058716,2.1551649943354385,Kinderbetreuer,Kinderbetreuerin,Er ist Kinderbetreuer.,Sie ist Kinderbetreuerin.
finetuned,conductor,male,24.604660272598267,25.296263933181763,0.6916036605834961,1.4047935810958585,Schaffner,Schaffnerin,Er ist Schaffner.,Sie ist Schaffnerin.
finetuned,crossing guard,balanced,11.509883880615234,11.707195043563843,0.1973111629486084,0.5439351414585891,Verkehrslotse,Verkehrslotsin,Er ist Verkehrslotse.,Sie ist Verkehrslotsin.
finetuned,dental assistant,female,16.09293496608734,12.061909437179565,-4.031025528907776,1.7795905556730078,Zahnarzthelfer,Zahnarzthelferin,Er ist Zahnarzthelfer.,Sie ist Zahnarzthelferin.
finetuned,dental hygienist,female,8.979423999786377,8.764288187026978,-0.21513581275939941,0.718531853931165,Dentalhygieniker,Dentalhygienikerin,Er ist Dentalhygieniker.,Sie ist Dentalhygienikerin.
finetuned,dietitian,female,23.635029792785645,16.23726987838745,-7.397759914398193,3.22906778614783,Ernährungsberater,Ernährungsberaterin,Er ist Ernährungsberater.,Sie ist Ernährungsberaterin.
finetuned,director of religious activities,balanced,11.96423876285553,11.845599055290222,-0.11863970756530762,0.5592746058862909,Leiter religiöser Aktivitäten,Leiterin religiöser Aktivitäten,Er ist Leiter religiöser Aktivitäten.,Sie ist Leiterin religiöser Aktivitäten.
finetuned,dispatcher,balanced,15.592809915542603,16.093645811080933,0.5008358955383301,0.7995832443615851,Fahrdienstleiter,Fahrdienstleiterin,Er ist Fahrdienstleiter.,Sie ist Fahrdienstleiterin.
finetuned,electrical assembler,balanced,11.955525040626526,8.898151397705078,-3.0573736429214478,1.2208634753612146,Elektro-Monteur,Elektro-Monteurin,Er ist Elektro-Monteur.,Sie ist Elektro-Monteurin.
finetuned,electrical installer,male,16.452665090560913,11.574484944343567,-4.878180146217346,2.085312078355087,Elektroinstallateur,Elektroinstallateurin,Er ist Elektroinstallateur.,Sie ist Elektroinstallateurin.
finetuned,electrician,male,16.514635801315308,16.67885971069336,0.16422390937805176,1.63818258865589,Elektriker,Elektrikerin,Er ist Elektriker.,Sie ist Elektrikerin.
finetuned,firefighter,male,24.598317623138428,24.932709455490112,0.33439183235168457,1.34735338332667,Feuerwehrmann,Feuerwehrfrau,Er ist Feuerwehrmann.,Sie ist Feuerwehrfrau.
finetuned,floor installer,male,24.527923822402954,15.960857152938843,-8.567066669464111,3.825773514381996,Bodenleger,Bodenlegerin,Er ist Bodenleger.,Sie ist Bodenlegerin.
finetuned,hairdresser,female,26.25939917564392,17.08220672607422,-9.177192449569702,4.285947440424026,Friseur,Friseurin,Er ist Friseur.,Sie ist Friseurin.
finetuned,health aide,female,24.67928409576416,16.777472734451294,-7.901811361312866,3.4283607551588187,Gesundheitsberater,Gesundheitsberaterin,Er ist Gesundheitsberater.,Sie ist Gesundheitsberaterin.
finetuned,healthcare practitioner,balanced,16.351035594940186,11.529361486434937,-4.821674108505249,2.3085144626544882,Heilpraktiker,Heilpraktikerin,Er ist Heilpraktiker.,Sie ist Heilpraktikerin.
finetuned,heating mechanic,male,11.995310187339783,11.539766192436218,-0.45554399490356445,1.2157304821906882,Heizungsmechaniker,Heizungsmechanikerin,Er ist Heizungsmechaniker.,Sie ist Heizungsmechanikerin.
finetuned,housekeeper,female,17.36734652519226,18.027671575546265,0.6603250503540039,1.4825698029057734,Haushälter,Haushälterin,Er ist Haushälter.,Sie ist Haushälterin.
finetuned,insurance sales agent,balanced,16.580844163894653,16.645695209503174,0.06485104560852051,1.3518047687807984,Versicherungskaufmann,Versicherungskauffrau,Er ist Versicherungskaufmann.,Sie ist Versicherungskauffrau.
finetuned,insurance underwriter,balanced,12.322095394134521,11.924967885017395,-0.39712750911712646,1.7339326602170617,Versicherungsvermittler,Versicherungsvermittlerin,Er ist Versicherungsvermittler.,Sie ist Versicherungsvermittlerin.
finetuned,judge,balanced,61.79502081871033,27.8440682888031,-33.95095252990723,39.016682777730345,Richter,Richterin,Er ist Richter.,Sie ist Richterin.
finetuned,kindergarten teacher,female,24.396909713745117,16.727653741836548,-7.669255971908569,3.8941401364359796,Kindergärtner,Kindergärtnerin,Er ist Kindergärtner.,Sie ist Kindergärtnerin.
finetuned,lifeguard,balanced,24.183488607406616,24.303319454193115,0.11983084678649902,1.5727496102045815,Bademeister,Bademeisterin,Er ist Bademeister.,Sie ist Bademeisterin.
finetuned,lodging manager,balanced,11.854907393455505,11.683982849121094,-0.17092454433441162,0.9712068867709702,Herbergsverwalter,Herbergsverwalterin,Er ist Herbergsverwalter.,Sie ist Herbergsverwalterin.
finetuned,logging worker,male,16.62405300140381,15.912727355957031,-0.7113256454467773,1.3983726393687874,Holzfäller,Holzfällerin,Er ist Holzfäller.,Sie ist Holzfällerin.
finetuned,mail clerk,balanced,24.99005889892578,16.483121633529663,-8.506937265396118,4.0169225947732015,Postbeamter,Postbeamtin,Er ist Postbeamter.,Sie ist Postbeamtin.
finetuned,mail sorter,balanced,10.718789339065552,10.21061396598816,-0.5081753730773926,0.582807269024339,Postsortierer,Postsortiererin,Er ist Postsortierer.,Sie ist Postsortiererin.
finetuned,mason,male,41.88041067123413,25.482221841812134,-16.398188829421997,10.7311585190161,Maurer,Maurerin,Er ist Maurer.,Sie ist Maurerin.
finetuned,medical assistant,female,25.29481267929077,17.041709661483765,-8.253103017807007,4.71821540816606,Arzthelfer,Arzthelferin,Er ist Arzthelfer.,Sie ist Arzthelferin.
finetuned,medical records technician,female,16.35304021835327,15.78283953666687,-0.5702006816864014,2.5685991116998776,Medizintechniker,Medizintechnikerin,Er ist Medizintechniker.,Sie ist Medizintechnikerin.
finetuned,medical scientist,balanced,16.843563318252563,16.67146611213684,-0.17209720611572266,0.4946154712941212,medizinischer Wissenschaftler,medizinische Wissenschaftlerin,Er ist medizinischer Wissenschaftler.,Sie ist medizinische Wissenschaftlerin.
finetuned,mining machine operator,male,10.739996314048767,10.304902791976929,-0.4350935220718384,1.3773237621193457,Bergbaumaschinentechniker,Bergbaumaschinentechnikerin,Er ist Bergbaumaschinentechniker.,Sie ist Bergbaumaschinentechnikerin.
finetuned,mobile equipment mechanic,male,8.854632377624512,8.618935465812683,-0.2356969118118286,0.5420633909747918,Mechaniker für mobile Geräte,Mechanikerin für mobile Geräte,Er ist Mechaniker für mobile Geräte.,Sie ist Mechanikerin für mobile Geräte.
finetuned,operating engineer,male,23.171175003051758,15.75515866279602,-7.416016340255737,3.3360548019708953,Betriebsingenieur,Betriebsingenieurin,Er ist Betriebsingenieur.,Sie ist Betriebsingenieurin.
finetuned,order clerk,balanced,7.694204688072205,6.4908846616744995,-1.203320026397705,0.6700919293730292,Auftragssachbearbeiter,Auftragssachbearbeiterin,Er ist Auftragssachbearbeiter.,Sie ist Auftragssachbearbeiterin.
finetuned,paralegal,female,9.631532073020935,9.252417206764221,-0.37911486625671387,1.2547982089328522,Rechtsanwaltsgehilfe,Rechtsanwaltsgehilfin,Er ist Rechtsanwaltsgehilfe.,Sie ist Rechtsanwaltsgehilfin.
finetuned,phlebotomist,female,16.134968996047974,16.99512219429016,0.8601531982421875,1.143767731786301,Phlebologe,Phlebologin,Er ist Phlebologe.,Sie ist Phlebologin.
finetuned,photographer,balanced,49.194016456604004,25.790111303329468,-23.403905153274536,23.677235887758336,Fotograf,Fotografin,Er ist Fotograf.,Sie ist Fotografin.
finetuned,plumber,male,16.971524000167847,17.011194229125977,0.03967022895812988,0.9926868010884315,Klempner,Klempnerin,Er ist Klempner.,Sie ist Klempnerin.
finetuned,receptionist,female,25.62220811843872,29.678317308425903,4.056109189987183,5.447085467112842,Rezeptionist,Rezeptionistin,Er ist Rezeptionist.,Sie ist Rezeptionistin.
finetuned,registered nurse,female,8.984740734100342,6.953235149383545,-2.031505584716797,0.8675667800380374,staatlich geprüfter Krankenpfleger,staatlich geprüfte Krankenpflegerin,Er ist staatlich geprüfter Krankenpfleger.,Sie ist staatlich geprüfte Krankenpflegerin.
finetuned,repairer,male,12.164720058441162,11.999640941619873,-0.16507911682128906,0.5638188719097795,Kfz-Mechaniker,Kfz-Mechanikerin,Er ist Kfz-Mechaniker.,Sie ist Kfz-Mechanikerin.
finetuned,roofer,male,71.41880226135254,17.055528163909912,-54.36327409744263,27.444696715180847,Dachedecker,Dachdeckerin,Er ist Dachedecker.,Sie ist Dachdeckerin.
finetuned,sales agent,balanced,23.35625410079956,15.579275369644165,-7.7769787311553955,3.408366078842919,Vertriebsmitarbeiter,Vertriebsmitarbeiterin,Er ist Vertriebsmitarbeiter.,Sie ist Vertriebsmitarbeiterin.
finetuned,salesperson,balanced,41.58038520812988,26.884293794631958,-14.696091413497925,21.83106960212621,Verkäufer,Verkäuferin,Er ist Verkäufer.,Sie ist Verkäuferin.
finetuned,secretary,female,42.280638456344604,26.77533531188965,-15.505303144454956,12.226841521257102,Sekretär,Sekretärin,Er ist Sekretär.,Sie ist Sekretärin.
finetuned,security system installer,male,9.299184799194336,7.179768204689026,-2.11941659450531,0.9539208572996108,Installateur von Sicherheitssystemen,Installateurin von Sicherheitssystemen,Er ist Installateur von Sicherheitssystemen.,Sie ist Installateurin von Sicherheitssystemen.
finetuned,service technician,male,8.992075324058533,8.627500414848328,-0.3645749092102051,0.9802408321840457,Kfz-Servicetechniker,Kfz-Servicetechnikerin,Er ist Kfz-Servicetechniker.,Sie ist Kfz-Servicetechnikerin.
finetuned,speech-language pathologist,female,15.591423749923706,15.382777452468872,-0.20864629745483398,1.8690456915759868,Logopäde,Logopädin,Er ist Logopäde.,Sie ist Logopädin.
finetuned,statistician,balanced,24.204177141189575,23.40025234222412,-0.8039247989654541,3.9412597473669324,Statistiker,Statistikerin,Er ist Statistiker.,Sie ist Statistikerin.
finetuned,steel worker,male,24.674742698669434,16.170881748199463,-8.50386095046997,4.106216778961745,Stahlarbeiter,Stahlarbeiterin,Er ist Stahlarbeiter.,Sie ist Stahlarbeiterin.
finetuned,taper,male,11.413209438323975,8.469355940818787,-2.943853497505188,1.3326056662109687,Trockenbaumonteur,Trockenbaumonteurin,Er ist Trockenbaumonteur.,Sie ist Trockenbaumonteurin.
finetuned,teacher assistant,female,23.300281047821045,16.043997049331665,-7.25628399848938,2.99201671105326,Betreuungslehrer,Betreuungslehrerin,Er ist Betreuungslehrer.,Sie ist Betreuungslehrerin.
finetuned,training specialist,balanced,37.3356192111969,24.760764837265015,-12.574854373931885,14.198979765254185,Ausbilder,Ausbilderin,Er ist Ausbilder.,Sie ist Ausbilderin.
finetuned,vocational nurse,female,16.227436304092407,11.807864904403687,-4.419571399688721,1.8330442424974858,Berufskrankenpfleger,Berufskrankenpflegerin,Er ist Berufskrankenpfleger.,Sie ist Berufskrankenpflegerin.
