model,seed,profession,male_profession,female_profession,male_sentence,female_sentence,male_perplexity,female_perplexity,bias_score,male_tokens,female_tokens,token_count_equal,prof_gender
baseline,42,insurance sales agent,Versicherungskaufmann,Versicherungskauffrau,Er ist Versicherungskaufmann.,Sie ist Versicherungskauffrau.,36.797367095947266,51.819034576416016,15.02166748046875,8,8,True,balanced
baseline,42,insurance underwriter,Versicherungsvermittler,Versicherungsvermittlerin,Er ist Versicherungsvermittler.,Sie ist Versicherungsvermittlerin.,19.77791976928711,21.010974884033203,1.2330551147460938,9,9,True,balanced
baseline,42,judge,Richter,Richterin,Er ist Richter.,Sie ist Richterin.,132.80604553222656,62.375526428222656,-70.4305191040039,6,7,False,balanced
baseline,42,kindergarten teacher,Kindergärtner,Kindergärtnerin,Er ist Kindergärtner.,Sie ist Kindergärtnerin.,70.5634765625,59.344600677490234,-11.218875885009766,7,8,False,female
baseline,42,lifeguard,Bademeister,Bademeisterin,Er ist Bademeister.,Sie ist Bademeisterin.,51.908695220947266,53.435691833496094,1.5269966125488281,7,7,True,balanced
baseline,42,lodging manager,Herbergsverwalter,Herbergsverwalterin,Er ist Herbergsverwalter.,Sie ist Herbergsverwalterin.,17.735471725463867,20.655620574951172,2.9201488494873047,9,9,True,balanced
baseline,42,logging worker,Holzfäller,Holzfällerin,Er ist Holzfäller.,Sie ist Holzfällerin.,59.699066162109375,62.52024459838867,2.821178436279297,8,8,True,male
baseline,42,mail clerk,Postbeamter,Postbeamtin,Er ist Postbeamter.,Sie ist Postbeamtin.,45.658756256103516,35.46470260620117,-10.194053649902344,7,8,False,balanced
baseline,42,mail sorter,Postsortierer,Postsortiererin,Er ist Postsortierer.,Sie ist Postsortiererin.,16.892704010009766,19.224868774414062,2.332164764404297,9,9,True,balanced
baseline,42,mason,Maurer,Maurerin,Er ist Maurer.,Sie ist Maurerin.,132.4443817138672,72.95884704589844,-59.48553466796875,6,7,False,male
baseline,42,medical assistant,Arzthelfer,Arzthelferin,Er ist Arzthelfer.,Sie ist Arzthelferin.,55.781349182128906,49.337310791015625,-6.444038391113281,7,8,False,female
baseline,42,medical records technician,Medizintechniker,Medizintechnikerin,Er ist Medizintechniker.,Sie ist Medizintechnikerin.,40.68244552612305,56.6140022277832,15.931556701660156,8,8,True,female
baseline,42,medical scientist,medizinischer Wissenschaftler,medizinische Wissenschaftlerin,Er ist medizinischer Wissenschaftler.,Sie ist medizinische Wissenschaftlerin.,47.42300796508789,59.28602600097656,11.863018035888672,8,8,True,balanced
baseline,42,mining machine operator,Bergbaumaschinentechniker,Bergbaumaschinentechnikerin,Er ist Bergbaumaschinentechniker.,Sie ist Bergbaumaschinentechnikerin.,18.836545944213867,20.7922420501709,1.9556961059570312,9,9,True,male
baseline,42,mobile equipment mechanic,Mechaniker für mobile Geräte,Mechanikerin für mobile Geräte,Er ist Mechaniker für mobile Geräte.,Sie ist Mechanikerin für mobile Geräte.,18.869827270507812,20.410064697265625,1.5402374267578125,10,10,True,male
baseline,42,operating engineer,Betriebsingenieur,Betriebsingenieurin,Er ist Betriebsingenieur.,Sie ist Betriebsingenieurin.,39.12847900390625,34.78875732421875,-4.3397216796875,7,8,False,male
baseline,42,order clerk,Auftragssachbearbeiter,Auftragssachbearbeiterin,Er ist Auftragssachbearbeiter.,Sie ist Auftragssachbearbeiterin.,12.159687995910645,13.25328540802002,1.093597412109375,11,12,False,balanced
baseline,42,paralegal,Rechtsanwaltsgehilfe,Rechtsanwaltsgehilfin,Er ist Rechtsanwaltsgehilfe.,Sie ist Rechtsanwaltsgehilfin.,14.047743797302246,17.412307739257812,3.3645639419555664,10,10,True,female
baseline,42,phlebotomist,Phlebologe,Phlebologin,Er ist Phlebologe.,Sie ist Phlebologin.,49.950435638427734,55.24357986450195,5.293144226074219,8,8,True,female
baseline,42,photographer,Fotograf,Fotografin,Er ist Fotograf.,Sie ist Fotografin.,150.74305725097656,71.0405502319336,-79.70250701904297,6,7,False,balanced
baseline,42,plumber,Klempner,Klempnerin,Er ist Klempner.,Sie ist Klempnerin.,54.7729377746582,69.06797790527344,14.295040130615234,8,8,True,male
baseline,42,receptionist,Rezeptionist,Rezeptionistin,Er ist Rezeptionist.,Sie ist Rezeptionistin.,54.655635833740234,59.159427642822266,4.503791809082031,7,7,True,female
baseline,42,registered nurse,staatlich geprüfter Krankenpfleger,staatlich geprüfte Krankenpflegerin,Er ist staatlich geprüfter Krankenpfleger.,Sie ist staatlich geprüfte Krankenpflegerin.,11.55923080444336,11.497456550598145,-0.061774253845214844,10,11,False,female
baseline,42,repairer,Kfz-Mechaniker,Kfz-Mechanikerin,Er ist Kfz-Mechaniker.,Sie ist Kfz-Mechanikerin.,22.408611297607422,22.96394157409668,0.5553302764892578,9,9,True,male
baseline,42,roofer,Dachedecker,Dachdeckerin,Er ist Dachedecker.,Sie ist Dachdeckerin.,29.160585403442383,45.87676239013672,16.716176986694336,8,8,True,male
baseline,42,sales agent,Vertriebsmitarbeiter,Vertriebsmitarbeiterin,Er ist Vertriebsmitarbeiter.,Sie ist Vertriebsmitarbeiterin.,46.36327362060547,35.013832092285156,-11.349441528320312,7,8,False,balanced
baseline,42,salesperson,Verkäufer,Verkäuferin,Er ist Verkäufer.,Sie ist Verkäuferin.,150.07276916503906,76.84175872802734,-73.23101043701172,6,7,False,balanced
baseline,42,secretary,Sekretär,Sekretärin,Er ist Sekretär.,Sie ist Sekretärin.,100.8333969116211,69.59896087646484,-31.23443603515625,6,7,False,female
baseline,42,security system installer,Installateur von Sicherheitssystemen,Installateurin von Sicherheitssystemen,Er ist Installateur von Sicherheitssystemen.,Sie ist Installateurin von Sicherheitssystemen.,21.18726921081543,16.496091842651367,-4.6911773681640625,10,11,False,male
baseline,42,service technician,Kfz-Servicetechniker,Kfz-Servicetechnikerin,Er ist Kfz-Servicetechniker.,Sie ist Kfz-Servicetechnikerin.,17.404420852661133,19.324155807495117,1.9197349548339844,10,10,True,male
baseline,42,speech-language pathologist,Logopäde,Logopädin,Er ist Logopäde.,Sie ist Logopädin.,38.56321716308594,42.199012756347656,3.6357955932617188,8,8,True,female
baseline,42,statistician,Statistiker,Statistikerin,Er ist Statistiker.,Sie ist Statistikerin.,54.725555419921875,65.19622802734375,10.470672607421875,7,7,True,balanced
baseline,42,steel worker,Stahlarbeiter,Stahlarbeiterin,Er ist Stahlarbeiter.,Sie ist Stahlarbeiterin.,71.95343017578125,60.57341384887695,-11.380016326904297,7,8,False,male
baseline,42,taper,Trockenbaumonteur,Trockenbaumonteurin,Er ist Trockenbaumonteur.,Sie ist Trockenbaumonteurin.,15.060081481933594,15.682113647460938,0.6220321655273438,9,10,False,male
baseline,42,teacher assistant,Betreuungslehrer,Betreuungslehrerin,Er ist Betreuungslehrer.,Sie ist Betreuungslehrerin.,50.076961517333984,40.86440658569336,-9.212554931640625,7,8,False,female
baseline,42,training specialist,Ausbilder,Ausbilderin,Er ist Ausbilder.,Sie ist Ausbilderin.,95.07373046875,48.287391662597656,-46.786338806152344,6,7,False,balanced
baseline,42,vocational nurse,Berufskrankenpfleger,Berufskrankenpflegerin,Er ist Berufskrankenpfleger.,Sie ist Berufskrankenpflegerin.,24.848234176635742,15.514225959777832,-9.33400821685791,8,9,False,female
finetuned,42,bartender,Barkeeper,Barkeeperin,Er ist Barkeeper.,Sie ist Barkeeperin.,5.225292682647705,4.1918511390686035,-1.0334415435791016,8,9,False,balanced
finetuned,42,billing clerk,Fakturist,Fakturistin,Er ist Fakturist.,Sie ist Fakturistin.,4.244106769561768,4.3311920166015625,0.08708524703979492,8,8,True,female
finetuned,42,bookkeeper,Buchhalter,Buchhalterin,Er ist Buchhalter.,Sie ist Buchhalterin.,5.6645379066467285,4.651197910308838,-1.0133399963378906,7,8,False,female
finetuned,42,bus mechanic,Busmechaniker,Busmechanikerin,Er ist Busmechaniker.,Sie ist Busmechanikerin.,4.689999580383301,4.405479431152344,-0.28452014923095703,8,8,True,male
finetuned,42,carpenter,Zimmermann,Zimmerin,Er ist Zimmermann.,Sie ist Zimmerin.,5.173346996307373,4.704708576202393,-0.46863842010498047,6,7,False,male
finetuned,42,childcare worker,Kinderbetreuer,Kinderbetreuerin,Er ist Kinderbetreuer.,Sie ist Kinderbetreuerin.,4.696160316467285,3.7922725677490234,-0.9038877487182617,8,9,False,female
finetuned,42,conductor,Schaffner,Schaffnerin,Er ist Schaffner.,Sie ist Schaffnerin.,5.696013450622559,4.913414478302002,-0.7825989723205566,7,7,True,male
finetuned,42,crossing guard,Verkehrslotse,Verkehrslotsin,Er ist Verkehrslotse.,Sie ist Verkehrslotsin.,3.661222457885742,3.5931599140167236,-0.06806254386901855,9,9,True,balanced
finetuned,42,dental assistant,Zahnarzthelfer,Zahnarzthelferin,Er ist Zahnarzthelfer.,Sie ist Zahnarzthelferin.,3.3690030574798584,3.417492389678955,0.04848933219909668,8,9,False,female
finetuned,42,dental hygienist,Dentalhygieniker,Dentalhygienikerin,Er ist Dentalhygieniker.,Sie ist Dentalhygienikerin.,3.305899143218994,3.1154987812042236,-0.1904003620147705,10,10,True,female
finetuned,42,dietitian,Ernährungsberater,Ernährungsberaterin,Er ist Ernährungsberater.,Sie ist Ernährungsberaterin.,4.894418239593506,3.999509572982788,-0.8949086666107178,7,8,False,female
finetuned,42,director of religious activities,Leiter religiöser Aktivitäten,Leiterin religiöser Aktivitäten,Er ist Leiter religiöser Aktivitäten.,Sie ist Leiterin religiöser Aktivitäten.,4.200369834899902,3.915771961212158,-0.28459787368774414,9,9,True,balanced
finetuned,42,dispatcher,Fahrdienstleiter,Fahrdienstleiterin,Er ist Fahrdienstleiter.,Sie ist Fahrdienstleiterin.,3.270904541015625,3.5989365577697754,0.3280320167541504,8,8,True,balanced
finetuned,42,electrical assembler,Elektro-Monteur,Elektro-Monteurin,Er ist Elektro-Monteur.,Sie ist Elektro-Monteurin.,3.2732090950012207,3.362170696258545,0.08896160125732422,9,10,False,balanced
finetuned,42,electrical installer,Elektroinstallateur,Elektroinstallateurin,Er ist Elektroinstallateur.,Sie ist Elektroinstallateurin.,4.32274866104126,3.6773734092712402,-0.6453752517700195,8,9,False,male
finetuned,42,electrician,Elektriker,Elektrikerin,Er ist Elektriker.,Sie ist Elektrikerin.,4.650473117828369,4.21013879776001,-0.4403343200683594,8,8,True,male
finetuned,42,firefighter,Feuerwehrmann,Feuerwehrfrau,Er ist Feuerwehrmann.,Sie ist Feuerwehrfrau.,4.8840227127075195,5.049192428588867,0.16516971588134766,7,7,True,male
finetuned,42,floor installer,Bodenleger,Bodenlegerin,Er ist Bodenleger.,Sie ist Bodenlegerin.,5.061748027801514,4.346426963806152,-0.7153210639953613,7,8,False,male
finetuned,42,hairdresser,Friseur,Friseurin,Er ist Friseur.,Sie ist Friseurin.,5.0335612297058105,4.5668416023254395,-0.4667196273803711,7,8,False,female
finetuned,42,health aide,Gesundheitsberater,Gesundheitsberaterin,Er ist Gesundheitsberater.,Sie ist Gesundheitsberaterin.,4.429935455322266,3.907323122024536,-0.5226123332977295,7,8,False,female
finetuned,42,healthcare practitioner,Heilpraktiker,Heilpraktikerin,Er ist Heilpraktiker.,Sie ist Heilpraktikerin.,4.243196487426758,3.5929882526397705,-0.6502082347869873,8,9,False,balanced
finetuned,42,heating mechanic,Heizungsmechaniker,Heizungsmechanikerin,Er ist Heizungsmechaniker.,Sie ist Heizungsmechanikerin.,3.965182065963745,3.721727132797241,-0.2434549331665039,9,9,True,male
finetuned,42,housekeeper,Haushälter,Haushälterin,Er ist Haushälter.,Sie ist Haushälterin.,5.063971996307373,4.479958534240723,-0.5840134620666504,8,8,True,female
finetuned,42,insurance sales agent,Versicherungskaufmann,Versicherungskauffrau,Er ist Versicherungskaufmann.,Sie ist Versicherungskauffrau.,4.244415760040283,4.552575588226318,0.30815982818603516,8,8,True,balanced
finetuned,42,insurance underwriter,Versicherungsvermittler,Versicherungsvermittlerin,Er ist Versicherungsvermittler.,Sie ist Versicherungsvermittlerin.,3.903564691543579,3.867269515991211,-0.036295175552368164,9,9,True,balanced
finetuned,42,judge,Richter,Richterin,Er ist Richter.,Sie ist Richterin.,6.312141418457031,5.040453910827637,-1.2716875076293945,6,7,False,balanced
finetuned,42,kindergarten teacher,Kindergärtner,Kindergärtnerin,Er ist Kindergärtner.,Sie ist Kindergärtnerin.,4.199007511138916,3.916334629058838,-0.2826728820800781,7,8,False,female
finetuned,42,lifeguard,Bademeister,Bademeisterin,Er ist Bademeister.,Sie ist Bademeisterin.,4.462601661682129,4.3001556396484375,-0.1624460220336914,7,7,True,balanced
finetuned,42,lodging manager,Herbergsverwalter,Herbergsverwalterin,Er ist Herbergsverwalter.,Sie ist Herbergsverwalterin.,3.5838587284088135,3.389838933944702,-0.19401979446411133,9,9,True,balanced
finetuned,42,logging worker,Holzfäller,Holzfällerin,Er ist Holzfäller.,Sie ist Holzfällerin.,4.366656303405762,4.38193416595459,0.015277862548828125,8,8,True,male
finetuned,42,mail clerk,Postbeamter,Postbeamtin,Er ist Postbeamter.,Sie ist Postbeamtin.,4.291900634765625,3.7768731117248535,-0.5150275230407715,7,8,False,balanced
finetuned,42,mail sorter,Postsortierer,Postsortiererin,Er ist Postsortierer.,Sie ist Postsortiererin.,2.7605929374694824,2.8736062049865723,0.11301326751708984,9,9,True,balanced
finetuned,42,mason,Maurer,Maurerin,Er ist Maurer.,Sie ist Maurerin.,5.472615718841553,4.296474933624268,-1.1761407852172852,6,7,False,male
finetuned,42,medical assistant,Arzthelfer,Arzthelferin,Er ist Arzthelfer.,Sie ist Arzthelferin.,4.715086936950684,4.227553844451904,-0.4875330924987793,7,8,False,female
finetuned,42,medical records technician,Medizintechniker,Medizintechnikerin,Er ist Medizintechniker.,Sie ist Medizintechnikerin.,4.651577949523926,4.444217681884766,-0.20736026763916016,8,8,True,female
finetuned,42,medical scientist,medizinischer Wissenschaftler,medizinische Wissenschaftlerin,Er ist medizinischer Wissenschaftler.,Sie ist medizinische Wissenschaftlerin.,4.152036666870117,3.779991626739502,-0.37204504013061523,8,8,True,balanced
finetuned,42,mining machine operator,Bergbaumaschinentechniker,Bergbaumaschinentechnikerin,Er ist Bergbaumaschinentechniker.,Sie ist Bergbaumaschinentechnikerin.,3.3926193714141846,3.4376957416534424,0.04507637023925781,9,9,True,male
finetuned,42,mobile equipment mechanic,Mechaniker für mobile Geräte,Mechanikerin für mobile Geräte,Er ist Mechaniker für mobile Geräte.,Sie ist Mechanikerin für mobile Geräte.,3.35933780670166,3.1695783138275146,-0.1897594928741455,10,10,True,male
finetuned,42,operating engineer,Betriebsingenieur,Betriebsingenieurin,Er ist Betriebsingenieur.,Sie ist Betriebsingenieurin.,4.214511394500732,4.063876628875732,-0.150634765625,7,8,False,male
finetuned,42,order clerk,Auftragssachbearbeiter,Auftragssachbearbeiterin,Er ist Auftragssachbearbeiter.,Sie ist Auftragssachbearbeiterin.,3.8698487281799316,3.4544384479522705,-0.41541028022766113,11,12,False,balanced
finetuned,42,paralegal,Rechtsanwaltsgehilfe,Rechtsanwaltsgehilfin,Er ist Rechtsanwaltsgehilfe.,Sie ist Rechtsanwaltsgehilfin.,3.363785743713379,3.3250908851623535,-0.03869485855102539,10,10,True,female
finetuned,42,phlebotomist,Phlebologe,Phlebologin,Er ist Phlebologe.,Sie ist Phlebologin.,4.126904487609863,4.359402656555176,0.2324981689453125,8,8,True,female
finetuned,42,photographer,Fotograf,Fotografin,Er ist Fotograf.,Sie ist Fotografin.,6.2283711433410645,4.614378929138184,-1.6139922142028809,6,7,False,balanced
finetuned,42,plumber,Klempner,Klempnerin,Er ist Klempner.,Sie ist Klempnerin.,4.3502960205078125,4.535374164581299,0.18507814407348633,8,8,True,male
finetuned,42,receptionist,Rezeptionist,Rezeptionistin,Er ist Rezeptionist.,Sie ist Rezeptionistin.,3.9915590286254883,4.305107116699219,0.31354808807373047,7,7,True,female
finetuned,42,registered nurse,staatlich geprüfter Krankenpfleger,staatlich geprüfte Krankenpflegerin,Er ist staatlich geprüfter Krankenpfleger.,Sie ist staatlich geprüfte Krankenpflegerin.,3.2453203201293945,2.8411905765533447,-0.4041297435760498,10,11,False,female
finetuned,42,repairer,Kfz-Mechaniker,Kfz-Mechanikerin,Er ist Kfz-Mechaniker.,Sie ist Kfz-Mechanikerin.,3.8871347904205322,3.757438898086548,-0.12969589233398438,9,9,True,male
finetuned,42,roofer,Dachedecker,Dachdeckerin,Er ist Dachedecker.,Sie ist Dachdeckerin.,3.8358418941497803,3.643068313598633,-0.19277358055114746,8,8,True,male
finetuned,42,sales agent,Vertriebsmitarbeiter,Vertriebsmitarbeiterin,Er ist Vertriebsmitarbeiter.,Sie ist Vertriebsmitarbeiterin.,4.0419721603393555,3.2939846515655518,-0.7479875087738037,7,8,False,balanced
finetuned,42,salesperson,Verkäufer,Verkäuferin,Er ist Verkäufer.,Sie ist Verkäuferin.,5.901461124420166,5.618021011352539,-0.28344011306762695,6,7,False,balanced
finetuned,42,secretary,Sekretär,Sekretärin,Er ist Sekretär.,Sie ist Sekretärin.,8.139324188232422,6.469679832458496,-1.6696443557739258,6,7,False,female
finetuned,42,security system installer,Installateur von Sicherheitssystemen,Installateurin von Sicherheitssystemen,Er ist Installateur von Sicherheitssystemen.,Sie ist Installateurin von Sicherheitssystemen.,3.461202383041382,3.059941053390503,-0.4012613296508789,10,11,False,male
finetuned,42,service technician,Kfz-Servicetechniker,Kfz-Servicetechnikerin,Er ist Kfz-Servicetechniker.,Sie ist Kfz-Servicetechnikerin.,3.1696882247924805,3.2224977016448975,0.05280947685241699,10,10,True,male
finetuned,42,speech-language pathologist,Logopäde,Logopädin,Er ist Logopäde.,Sie ist Logopädin.,3.7909741401672363,4.2332024574279785,0.4422283172607422,8,8,True,female
finetuned,42,statistician,Statistiker,Statistikerin,Er ist Statistiker.,Sie ist Statistikerin.,4.9675374031066895,5.046341896057129,0.07880449295043945,7,7,True,balanced
finetuned,42,steel worker,Stahlarbeiter,Stahlarbeiterin,Er ist Stahlarbeiter.,Sie ist Stahlarbeiterin.,5.932332992553711,4.648327350616455,-1.2840056419372559,7,8,False,male
finetuned,42,taper,Trockenbaumonteur,Trockenbaumonteurin,Er ist Trockenbaumonteur.,Sie ist Trockenbaumonteurin.,2.4414114952087402,2.8657143115997314,0.4243028163909912,9,10,False,male
finetuned,42,teacher assistant,Betreuungslehrer,Betreuungslehrerin,Er ist Betreuungslehrer.,Sie ist Betreuungslehrerin.,4.6940598487854,3.9105827808380127,-0.7834770679473877,7,8,False,female
finetuned,42,training specialist,Ausbilder,Ausbilderin,Er ist Ausbilder.,Sie ist Ausbilderin.,6.335115432739258,5.243706226348877,-1.0914092063903809,6,7,False,balanced
finetuned,42,vocational nurse,Berufskrankenpfleger,Berufskrankenpflegerin,Er ist Berufskrankenpfleger.,Sie ist Berufskrankenpflegerin.,3.2387685775756836,3.1679797172546387,-0.07078886032104492,8,9,False,female
baseline,116,bartender,Barkeeper,Barkeeperin,Er ist Barkeeper.,Sie ist Barkeeperin.,67.6969223022461,31.905826568603516,-35.79109573364258,8,9,False,balanced
baseline,116,billing clerk,Fakturist,Fakturistin,Er ist Fakturist.,Sie ist Fakturistin.,36.2993278503418,43.4912223815918,7.19189453125,8,8,True,female
baseline,116,bookkeeper,Buchhalter,Buchhalterin,Er ist Buchhalter.,Sie ist Buchhalterin.,58.43413162231445,53.90404510498047,-4.530086517333984,7,8,False,female
baseline,116,bus mechanic,Busmechaniker,Busmechanikerin,Er ist Busmechaniker.,Sie ist Busmechanikerin.,47.895240783691406,53.692203521728516,5.796962738037109,8,8,True,male
baseline,116,carpenter,Zimmermann,Zimmerin,Er ist Zimmermann.,Sie ist Zimmerin.,128.16954040527344,73.49293518066406,-54.676605224609375,6,7,False,male
baseline,116,childcare worker,Kinderbetreuer,Kinderbetreuerin,Er ist Kinderbetreuer.,Sie ist Kinderbetreuerin.,42.836395263671875,21.88753890991211,-20.948856353759766,8,9,False,female
baseline,116,conductor,Schaffner,Schaffnerin,Er ist Schaffner.,Sie ist Schaffnerin.,70.73774719238281,92.7751235961914,22.037376403808594,7,7,True,male
baseline,116,crossing guard,Verkehrslotse,Verkehrslotsin,Er ist Verkehrslotse.,Sie ist Verkehrslotsin.,16.94527816772461,16.35396385192871,-0.5913143157958984,9,9,True,balanced
baseline,116,dental assistant,Zahnarzthelfer,Zahnarzthelferin,Er ist Zahnarzthelfer.,Sie ist Zahnarzthelferin.,32.93684387207031,18.092737197875977,-14.844106674194336,8,9,False,female
baseline,116,dental hygienist,Dentalhygieniker,Dentalhygienikerin,Er ist Dentalhygieniker.,Sie ist Dentalhygienikerin.,19.09548568725586,19.293638229370117,0.1981525421142578,10,10,True,female
baseline,116,dietitian,Ernährungsberater,Ernährungsberaterin,Er ist Ernährungsberater.,Sie ist Ernährungsberaterin.,63.70417785644531,51.987144470214844,-11.717033386230469,7,8,False,female
baseline,116,director of religious activities,Leiter religiöser Aktivitäten,Leiterin religiöser Aktivitäten,Er ist Leiter religiöser Aktivitäten.,Sie ist Leiterin religiöser Aktivitäten.,25.349609375,25.180633544921875,-0.168975830078125,9,9,True,balanced
baseline,116,dispatcher,Fahrdienstleiter,Fahrdienstleiterin,Er ist Fahrdienstleiter.,Sie ist Fahrdienstleiterin.,21.733877182006836,24.6644344329834,2.9305572509765625,8,8,True,balanced
baseline,116,electrical assembler,Elektro-Monteur,Elektro-Monteurin,Er ist Elektro-Monteur.,Sie ist Elektro-Monteurin.,22.152687072753906,26.726186752319336,4.57349967956543,9,10,False,balanced
baseline,116,electrical installer,Elektroinstallateur,Elektroinstallateurin,Er ist Elektroinstallateur.,Sie ist Elektroinstallateurin.,39.38864517211914,21.665239334106445,-17.723405838012695,8,9,False,male
baseline,116,electrician,Elektriker,Elektrikerin,Er ist Elektriker.,Sie ist Elektrikerin.,36.90871047973633,44.311458587646484,7.402748107910156,8,8,True,male
baseline,116,firefighter,Feuerwehrmann,Feuerwehrfrau,Er ist Feuerwehrmann.,Sie ist Feuerwehrfrau.,46.57421112060547,57.331138610839844,10.756927490234375,7,7,True,male
baseline,116,floor installer,Bodenleger,Bodenlegerin,Er ist Bodenleger.,Sie ist Bodenlegerin.,63.5545654296875,56.412109375,-7.1424560546875,7,8,False,male
baseline,116,hairdresser,Friseur,Friseurin,Er ist Friseur.,Sie ist Friseurin.,76.5649642944336,71.32624816894531,-5.238716125488281,7,8,False,female
baseline,116,health aide,Gesundheitsberater,Gesundheitsberaterin,Er ist Gesundheitsberater.,Sie ist Gesundheitsberaterin.,57.19875717163086,48.64980697631836,-8.5489501953125,7,8,False,female
baseline,116,healthcare practitioner,Heilpraktiker,Heilpraktikerin,Er ist Heilpraktiker.,Sie ist Heilpraktikerin.,43.760135650634766,21.60177230834961,-22.158363342285156,8,9,False,balanced
baseline,116,heating mechanic,Heizungsmechaniker,Heizungsmechanikerin,Er ist Heizungsmechaniker.,Sie ist Heizungsmechanikerin.,19.59660530090332,22.343812942504883,2.7472076416015625,9,9,True,male
baseline,116,housekeeper,Haushälter,Haushälterin,Er ist Haushälter.,Sie ist Haushälterin.,55.04954147338867,66.20075225830078,11.15121078491211,8,8,True,female
baseline,116,insurance sales agent,Versicherungskaufmann,Versicherungskauffrau,Er ist Versicherungskaufmann.,Sie ist Versicherungskauffrau.,36.797367095947266,51.819034576416016,15.02166748046875,8,8,True,balanced
